lind	locus	pvalue	qvalue	outlier	PC
19482	L26026	6.02092972522316e-54	2.5362345431631e-52	1	2
19483	L26027	0.085879421620487	0.325390499362752	0	0
19484	L26032	0.908914987307005	0.999724242884966	0	0
19485	L26033	0.716423807545991	0.999724242884966	0	0
19486	L26035	0.949887729533702	0.999724242884966	0	0
19487	L26036	0.385631041467771	0.909250963639865	0	0
19488	L26040	0.923792279917248	0.999724242884966	0	0
19489	L26042	0.945936450666751	0.999724242884966	0	0
19490	L26043	0.780374437431521	0.999724242884966	0	0
19491	L26044	0.0180599599286061	0.0843234888403761	0	0
19492	L26046	0.808727047440657	0.999724242884966	0	0
19493	L26049	4.09494428662174e-75	3.81521458039353e-73	1	2
19494	L26050	0.00521669926653933	0.0268221235257841	1	1
19495	L26052	0.00105457799528352	0.00592254274274288	1	1
19496	L26053	0.911809444258734	0.999724242884966	0	0
19497	L26054	0.513641609570583	0.999724242884966	0	0
19498	L26055	0.820436731040295	0.999724242884966	0	0
19499	L26056	0.726573521855019	0.999724242884966	0	0
19500	L26057	0.000676714228488387	0.00389615190000471	1	1
19501	L26058	0.00137637269618144	0.0076213677402322	1	1
19502	L26060	NA	NA	0	0
19503	L26063	0.0114988315028238	0.0562114773366344	0	0
19504	L26065	NA	NA	0	0
19505	L26066	0.634906804178688	0.999724242884966	0	0
19506	L26067	0.202584439844225	0.61897436728209	0	0
19507	L26069	0.117237893931897	0.416715439721094	0	0
19508	L26071	0.238944451852124	0.690302508919514	0	0
19509	L26072	0.0192661389618105	0.089307304415211	0	0
19510	L26074	NA	NA	0	0
19511	L26075	0.852221607250846	0.999724242884966	0	0
19512	L26076	1.11223836768074e-15	1.17413450041437e-14	1	2
19513	L26079	0.271898693800945	0.7493633765801	0	0
19514	L26080	NA	NA	0	0
19515	L26081	NA	NA	0	0
19516	L26084	0.498787768757604	0.999724242884966	0	0
19517	L26085	2.41570328665081e-09	1.94374903027759e-08	1	1
19518	L26086	0.679327899045712	0.999724242884966	0	0
19519	L26087	0.68333583658311	0.999724242884966	0	0
19520	L26088	0.0878967054173129	0.331125562586476	0	0
19521	L26090	0.0037033970041794	0.0194323497945406	1	2
19522	L26091	0.582826243458929	0.999724242884966	0	0
19523	L26093	3.21287651383923e-100	2.86292011817798e-97	1	2
19524	L26094	0.694416576213837	0.999724242884966	0	0
19525	L26097	0.660120792395731	0.999724242884966	0	0
19526	L26098	0.166393388417429	0.538909882039376	0	0
19527	L26099	0.307637430975648	0.805784191754572	0	0
19528	L26100	NA	NA	0	0
19529	L26101	3.47660029743015e-45	1.14956054744332e-43	1	2
19530	L26102	1.19274185472715e-95	5.93690472925849e-93	1	2
19531	L26103	0.730291930998558	0.999724242884966	0	0
19532	L26106	0.000438306749983815	0.00258608424031198	1	2
19533	L26108	3.76728496863035e-11	3.24865228858169e-10	1	2
19534	L26109	0.429477609328401	0.950021663076443	0	0
19535	L26110	0.0118006801068551	0.0575898378139909	0	0
19536	L26111	NA	NA	0	0
19537	L26113	0.000180172539395048	0.00112857896342046	1	2
19538	L26115	0.576453576904464	0.999724242884966	0	0
19539	L26118	4.17820872123663e-17	4.70820718159582e-16	1	2
19540	L26119	1.23048704018144e-44	3.98155359593904e-43	1	2
19541	L26121	8.7562030508186e-74	7.64561729703638e-72	1	2
19542	L26122	0.687392027924496	0.999724242884966	0	0
19543	L26125	0.00213405029465029	0.0115517937444995	1	2
19544	L26127	0.255248458894169	0.720116451005859	0	0
19545	L26128	3.8311875298766e-08	2.94886886020535e-07	1	2
19546	L26129	0.0873420554048056	0.329602683182518	0	0
19547	L26130	0.234525735134408	0.681686044445547	0	0
19548	L26131	0.919609184039629	0.999724242884966	0	0
19549	L26132	0.549125711024404	0.999724242884966	0	0
19550	L26133	0.540420653587078	0.999724242884966	0	0
19551	L26135	NA	NA	0	0
19552	L26139	0.203288441035563	0.619980684762429	0	0
19553	L26140	NA	NA	0	0
19554	L26143	0.632588586837601	0.999724242884966	0	0
19555	L26144	2.14518620257259e-64	1.27435061387697e-62	1	2
19556	L26147	0.000259874069902568	0.0015899900840236	1	2
19557	L26148	0.0193790012835227	0.089794540347331	0	0
19558	L26151	0.911833919351807	0.999724242884966	0	0
19559	L26152	0.980750917056533	0.999724242884966	0	0
19560	L26153	0.709593243483726	0.999724242884966	0	0
19561	L26154	0.415175229814047	0.937398637908558	0	0
19562	L26156	NA	NA	0	0
19563	L26157	0.385974141090895	0.909464318767992	0	0
19564	L26158	4.00109543416856e-09	3.19499238346107e-08	1	2
19565	L26160	0.686243636667075	0.999724242884966	0	0
19566	L26162	2.24023920110037e-13	2.12887045984796e-12	1	2
19567	L26164	1.82489465411973e-05	0.000123143182563046	1	2
19568	L26165	0.0743229127631796	0.289202761655584	0	0
19569	L26167	0.801277359666141	0.999724242884966	0	0
19570	L26168	NA	NA	0	0
19571	L26169	1.84012064599679e-07	1.37492738528662e-06	1	2
19572	L26170	NA	NA	0	0
19573	L26171	4.10201024357198e-73	3.47690390206374e-71	1	2
19574	L26174	2.52223273632742e-67	1.69540874376887e-65	1	2
19575	L26176	0.786776558860756	0.999724242884966	0	0
19576	L26177	0.589214618226864	0.999724242884966	0	0
19577	L26182	0.334157026994265	0.844105862688466	0	0
19578	L26183	3.78682766776165e-82	5.24302131912561e-80	1	2
19579	L26184	0.335273964759044	0.845623401272855	0	0
19580	L26186	0.0482513886097861	0.199030534951607	0	0
19581	L26188	NA	NA	0	0
19582	L26190	1.19002716212374e-62	6.63817398685779e-61	1	2
19583	L26191	6.44863240507739e-68	4.38557482076809e-66	1	2
19584	L26192	NA	NA	0	0
19585	L26194	1.39846739651992e-30	2.99258244851355e-29	1	2
19586	L26195	NA	NA	0	0
19587	L26197	9.97504118133297e-77	1.01956656215789e-74	1	2
19588	L26198	0.471870790235164	0.98658826389277	0	0
19589	L26199	0.891039818428049	0.999724242884966	0	0
19590	L26201	1.16947318576986e-21	1.67524864599646e-20	1	2
19591	L26202	0.619277857319964	0.999724242884966	0	0
19592	L26204	0.834140736885127	0.999724242884966	0	0
19593	L26207	0.121416992776865	0.428286980611207	0	0
19594	L26208	0.0910096950349657	0.340302229594914	0	0
19595	L26209	0.88812949650898	0.999724242884966	0	0
19596	L26210	0.645495608482335	0.999724242884966	0	0
19597	L26212	NA	NA	0	0
19598	L26214	0.818837978054423	0.999724242884966	0	0
19599	L26215	0.0036732184748506	0.01928855975189	1	1
19600	L26216	NA	NA	0	0
19601	L26218	0.192142272079344	0.596519074634759	0	0
19602	L26221	0.262690736223828	0.733073165026987	0	0
19603	L26222	0.628996245009827	0.999724242884966	0	0
19604	L26223	NA	NA	0	0
19605	L26224	0.652587100534606	0.999724242884966	0	0
19606	L26225	0.992946818482814	0.999724242884966	0	0
19607	L26229	0.20824787470068	0.6306780079824	0	0
19608	L26230	0.882926290041903	0.999724242884966	0	0
19609	L26231	0.983480494713751	0.999724242884966	0	0
19610	L26233	0.8830462029835	0.999724242884966	0	0
19611	L26234	0.0173361724658804	0.0813924163110345	0	0
19612	L26235	0.550449459142277	0.999724242884966	0	0
19613	L26236	0.971022363748549	0.999724242884966	0	0
19614	L26237	0.575346746940795	0.999724242884966	0	0
19615	L26238	0.799168005236763	0.999724242884966	0	0
19616	L26240	3.57776810384916e-57	1.67566842513431e-55	1	2
19617	L26242	0.415452156580203	0.937398637908558	0	0
19618	L26243	0.124436220720557	0.436632425533199	0	0
19619	L26245	0.956823612685138	0.999724242884966	0	0
19620	L26246	0.463039278799756	0.980619560435194	0	0
19621	L26247	0.19442108391565	0.601114013188316	0	0
19622	L26248	0.940940167630481	0.999724242884966	0	0
19623	L26250	0.159692749944002	0.52424357132571	0	0
19624	L26251	1.98060958253293e-13	1.88523130569761e-12	1	2
19625	L26254	0.912693243450281	0.999724242884966	0	0
19626	L26255	3.82214658660345e-09	3.05560704342404e-08	1	2
19627	L26257	NA	NA	0	0
19628	L26259	0.531954906618107	0.999724242884966	0	0
19629	L26260	0.987945985513883	0.999724242884966	0	0
19630	L26264	0.190992868158616	0.593851271956316	0	0
19631	L26266	0.473140095068726	0.987523472788308	0	0
19632	L26270	0.680970318925335	0.999724242884966	0	0
19633	L26272	2.94015045953643e-78	3.2644124207607e-76	1	2
19634	L26273	1.93012789523972e-18	2.29554430579639e-17	1	2
19635	L26274	1.49065173068843e-19	1.86677942143727e-18	1	2
19636	L26276	0.746230441387952	0.999724242884966	0	0
19637	L26278	0.58169434245481	0.999724242884966	0	0
19638	L26280	0.201858826799859	0.617463070939944	0	0
19639	L26282	0.294038062576527	0.783788494789959	0	0
19640	L26283	NA	NA	0	0
19641	L26285	NA	NA	0	0
19642	L26286	0.712775253691218	0.999724242884966	0	0
19643	L26287	NA	NA	0	0
19644	L26288	0.00167731272429297	0.00919690309161081	1	1
19645	L26290	NA	NA	0	0
19646	L26291	0.0103700119960597	0.051110290297414	0	0
19647	L26293	4.56045727398824e-14	4.47192469485439e-13	1	2
19648	L26294	NA	NA	0	0
19649	L26296	0.330406249583984	0.839165344556458	0	0
19650	L26298	0.97595942745673	0.999724242884966	0	0
19651	L26299	0.447644875826418	0.968552004173299	0	0
19652	L26300	0.97596432661298	0.999724242884966	0	0
19653	L26302	0.798760741819605	0.999724242884966	0	0
19654	L26303	0.266214599208557	0.739350255869557	0	0
19655	L26307	3.31514458314428e-84	5.33369928488102e-82	1	2
19656	L26310	NA	NA	0	0
19657	L26312	0.572595533769668	0.999724242884966	0	0
19658	L26313	0.91564507725252	0.999724242884966	0	0
19659	L26315	NA	NA	0	0
19660	L26317	0.776927321197065	0.999724242884966	0	0
19661	L26319	0.435053531293326	0.956231757605823	0	0
19662	L26320	0.886121540904503	0.999724242884966	0	0
19663	L26322	0.92161830390986	0.999724242884966	0	0
19664	L26323	NA	NA	0	0
19665	L26325	0.488793341142664	0.996495618343694	0	0
19666	L26327	2.29324504418191e-35	5.61626862405988e-34	1	2
19667	L26329	0.985694711045631	0.999724242884966	0	0
19668	L26330	0.173580242508035	0.555201158549399	0	0
19669	L26331	0.444423183115645	0.965457766841793	0	0
19670	L26332	NA	NA	0	0
19671	L26334	NA	NA	0	0
19672	L26335	0.188028825300165	0.587842731605407	0	0
19673	L26336	NA	NA	0	0
19674	L26337	0.603204593396996	0.999724242884966	0	0
19675	L26338	0.793872788802462	0.999724242884966	0	0
19676	L26339	0.429331675293254	0.950021663076443	0	0
19677	L26340	0.919390440889982	0.999724242884966	0	0
19678	L26343	NA	NA	0	0
19679	L26344	0.52052678305919	0.999724242884966	0	0
19680	L26345	0.863583803472595	0.999724242884966	0	0
19681	L26348	0.812913817324083	0.999724242884966	0	0
19682	L26350	1.00799215103765e-14	1.01682854086678e-13	1	2
19683	L26353	0.774376545389857	0.999724242884966	0	0
19684	L26355	NA	NA	0	0
19685	L26358	0.731774708304021	0.999724242884966	0	0
19686	L26359	0.00106187685849537	0.00595968097326081	1	2
19687	L26360	0.96053878465979	0.999724242884966	0	0
19688	L26361	0.337452652080663	0.849335836262719	0	0
19689	L26362	0.595108156458748	0.999724242884966	0	0
19690	L26364	3.28005822705873e-51	1.27789891823705e-49	1	2
19691	L26366	0.802405099156803	0.999724242884966	0	0
19692	L26367	0.644764944897923	0.999724242884966	0	0
19693	L26368	0.95001040854965	0.999724242884966	0	0
19694	L26370	NA	NA	0	0
19695	L26372	0.520518484125914	0.999724242884966	0	0
19696	L26374	0.20394698827134	0.621552726160276	0	0
19697	L26376	0.0773966967225139	0.298688506885153	0	0
19698	L26377	1.54702978242146e-23	2.53715804618739e-22	1	2
19699	L26379	0.6209958479916	0.999724242884966	0	0
19700	L26381	0.830317317751382	0.999724242884966	0	0
19701	L26382	0.971160338354252	0.999724242884966	0	0
19702	L26383	0.000208719793969823	0.00129525540714987	1	2
19703	L26384	0.283145776179124	0.766584762681279	0	0
19704	L26385	NA	NA	0	0
19705	L26388	NA	NA	0	0
19706	L26390	NA	NA	0	0
19707	L26391	0.992606732067	0.999724242884966	0	0
19708	L26393	0.499444084481277	0.999724242884966	0	0
19709	L26395	0.892234812238196	0.999724242884966	0	0
19710	L26397	0.382066183701157	0.904196386388261	0	0
19711	L26398	0.970877969255581	0.999724242884966	0	0
19712	L26402	NA	NA	0	0
19713	L26403	NA	NA	0	0
19714	L26405	0.649072492772647	0.999724242884966	0	0
19715	L26407	7.27767948344114e-18	8.4360879722664e-17	1	2
19716	L26409	0.282701988594575	0.765858224310936	0	0
19717	L26410	NA	NA	0	0
19718	L26411	NA	NA	0	0
19719	L26412	NA	NA	0	0
19720	L26413	3.94020491926395e-25	6.88436407009858e-24	1	2
19721	L26414	0.55936101208499	0.999724242884966	0	0
19722	L26415	NA	NA	0	0
19723	L26418	NA	NA	0	0
19724	L26419	0.0162757605684653	0.0769858760412832	0	0
19725	L26421	NA	NA	0	0
19726	L26423	NA	NA	0	0
19727	L26424	NA	NA	0	0
19728	L26426	0.578910701033139	0.999724242884966	0	0
19729	L26427	0.987167769733331	0.999724242884966	0	0
19730	L26428	NA	NA	0	0
19731	L26429	NA	NA	0	0
19732	L26430	0.931876578891478	0.999724242884966	0	0
19733	L26433	0.892559711623074	0.999724242884966	0	0
19734	L26434	1.26548420998068e-14	1.27177869477295e-13	1	2
19735	L26436	0.974441589288422	0.999724242884966	0	0
19736	L26438	NA	NA	0	0
19737	L26439	NA	NA	0	0
19738	L26440	NA	NA	0	0
19739	L26441	NA	NA	0	0
19740	L26442	NA	NA	0	0
19741	L26443	0.000128872075599559	0.000820700452856123	1	2
19742	L26444	1.09489229131206e-34	2.62955749189196e-33	1	2
19743	L26446	0.977745041706917	0.999724242884966	0	0
19744	L26449	0.645723930751315	0.999724242884966	0	0
19745	L26451	0.225645189467254	0.664882281190947	0	0
19746	L26452	0.694994164075072	0.999724242884966	0	0
19747	L26453	NA	NA	0	0
19748	L26455	NA	NA	0	0
19749	L26457	0.559280012426062	0.999724242884966	0	0
19750	L26459	0.581000178804779	0.999724242884966	0	0
19751	L26460	0.549299478237494	0.999724242884966	0	0
19752	L26462	NA	NA	0	0
19753	L26463	NA	NA	0	0
19754	L26464	0.396658268567378	0.918426820524588	0	0
19755	L26465	0.589085900264707	0.999724242884966	0	0
19756	L26466	0.793985148741023	0.999724242884966	0	0
19757	L26468	0.912816138225268	0.999724242884966	0	0
19758	L26469	0.959862093630552	0.999724242884966	0	0
19759	L26470	0.896711645312401	0.999724242884966	0	0
19760	L26472	0.740416688458901	0.999724242884966	0	0
19761	L26474	0.250237583850886	0.711001268415173	0	0
19762	L26476	0.91552502442071	0.999724242884966	0	0
19763	L26478	2.24570113276383e-70	1.67114787507085e-68	1	2
19764	L26479	0.680613439070219	0.999724242884966	0	0
19765	L26480	NA	NA	0	0
19766	L26482	NA	NA	0	0
19767	L26484	0.706849647664395	0.999724242884966	0	0
19768	L26485	1.56412032104267e-21	2.22407157925021e-20	1	2
19769	L26486	0.489604338165469	0.996587006380037	0	0
19770	L26488	0.866673280589386	0.999724242884966	0	0
19771	L26489	NA	NA	0	0
19772	L26491	3.48420319710105e-12	3.16143680171424e-11	1	2
19773	L26493	7.81341001085942e-33	1.78521778236283e-31	1	2
19774	L26495	0.826065213844436	0.999724242884966	0	0
19775	L26496	0.677344281182214	0.999724242884966	0	0
19776	L26497	0.895049484380249	0.999724242884966	0	0
19777	L26498	0.698994798059162	0.999724242884966	0	0
19778	L26499	0.95471897342885	0.999724242884966	0	0
19779	L26501	0.463224951815204	0.980707824508743	0	0
19780	L26502	0.479164004650455	0.991258612107456	0	0
19781	L26503	NA	NA	0	0
19782	L26504	NA	NA	0	0
19783	L26505	0.000745822225966517	0.00427068940464465	1	2
19784	L26508	NA	NA	0	0
19785	L26509	0.197682130404084	0.608381986875906	0	0
19786	L26510	0.993297756296313	0.999724242884966	0	0
19787	L26511	0.968499469530747	0.999724242884966	0	0
19788	L26512	NA	NA	0	0
19789	L26514	NA	NA	0	0
19790	L26515	1.44596580152723e-07	1.0850832117183e-06	1	2
19791	L26517	0.945060732149404	0.999724242884966	0	0
19792	L26519	0.916467187508158	0.999724242884966	0	0
19793	L26520	0.774925960470529	0.999724242884966	0	0
19794	L26522	0.0371125410472945	0.15830281587837	0	0
19795	L26524	5.16953711540481e-05	0.000339734784104667	1	1
19796	L26528	NA	NA	0	0
19797	L26530	0.974842398791311	0.999724242884966	0	0
19798	L26531	0.751611694532648	0.999724242884966	0	0
19799	L26532	0.51373031240859	0.999724242884966	0	0
19800	L26533	0.141135941293639	0.479495183481919	0	0
19801	L26535	0.773397468859386	0.999724242884966	0	0
19802	L26536	0.685571830614352	0.999724242884966	0	0
19803	L26537	1.66574810580628e-15	1.74361681243915e-14	1	2
19804	L26539	0.585798709434195	0.999724242884966	0	0
19805	L26540	0.941994663396092	0.999724242884966	0	0
19806	L26541	NA	NA	0	0
19807	L26543	NA	NA	0	0
19808	L26544	0.913660279778745	0.999724242884966	0	0
19809	L26547	5.62690299148178e-27	1.05757778669537e-25	1	2
19810	L26548	NA	NA	0	0
19811	L26550	0.92652240995624	0.999724242884966	0	0
19812	L26551	0.648942218088542	0.999724242884966	0	0
19813	L26552	NA	NA	0	0
19814	L26554	0.954531809587898	0.999724242884966	0	0
19815	L26555	0.232469449378587	0.677806720765557	0	0
19816	L26556	0.693782408218711	0.999724242884966	0	0
19817	L26557	0.142001255112703	0.481466630852691	0	0
19818	L26560	0.255689983138507	0.720952397081492	0	0
19819	L26561	0.997504917094787	0.999724242884966	0	0
19820	L26562	0.0504202241211194	0.206798492701185	0	0
19821	L26565	0.874449242056483	0.999724242884966	0	0
19822	L26566	4.0324105922928e-12	3.6426912634094e-11	1	2
19823	L26568	NA	NA	0	0
19824	L26569	9.51397622931375e-70	6.85953738425543e-68	1	2
19825	L26572	0.969377672571243	0.999724242884966	0	0
19826	L26574	0.432749587955772	0.953822139953002	0	0
19827	L26576	NA	NA	0	0
19828	L26577	0.412017773131	0.934624128710739	0	0
19829	L26578	0.946063564538648	0.999724242884966	0	0
19830	L26581	0.462551343854212	0.98053394925159	0	0
19831	L26582	0.630290537912598	0.999724242884966	0	0
19832	L26584	0.576671184949634	0.999724242884966	0	0
19833	L26586	0.601530644192927	0.999724242884966	0	0
19834	L26588	NA	NA	0	0
19835	L26591	0.789797681854823	0.999724242884966	0	0
19836	L26593	0.28445504051012	0.768782553187472	0	0
19837	L26594	0.342087915978138	0.855022961455139	0	0
19838	L26595	0.988840151623493	0.999724242884966	0	0
19839	L26596	NA	NA	0	0
19840	L26598	6.56573687473465e-20	8.42275702734509e-19	1	2
19841	L26599	NA	NA	0	0
19842	L26600	0.585611303366129	0.999724242884966	0	0
19843	L26602	0.0477387884071672	0.197220443975972	0	0
19844	L26603	0.971309960542	0.999724242884966	0	0
19845	L26604	0.090421171940579	0.338538738125297	0	0
19846	L26607	0.0984047814820495	0.363147814172686	0	0
19847	L26608	0.601859308591213	0.999724242884966	0	0
19848	L26609	0.919318947819945	0.999724242884966	0	0
19849	L26611	0.938143263347428	0.999724242884966	0	0
19850	L26613	0.852367875028417	0.999724242884966	0	0
19851	L26615	0.669151446601004	0.999724242884966	0	0
19852	L26621	NA	NA	0	0
19853	L26622	1.73825534738693e-07	1.29965253512028e-06	1	2
19854	L26623	8.65200765178343e-16	9.16970326059096e-15	1	2
19855	L26625	0.312336406517842	0.812266317391907	0	0
19856	L26626	0.765950666222556	0.999724242884966	0	0
19857	L26627	0.342498850399478	0.855450904088929	0	0
19858	L26628	0.836125826288817	0.999724242884966	0	0
19859	L26632	NA	NA	0	0
19860	L26634	0.572918508950117	0.999724242884966	0	0
19861	L26636	0.124340554054976	0.436503287344424	0	0
19862	L26638	0.477973468471399	0.990684268471832	0	0
19863	L26639	0.594676430907091	0.999724242884966	0	0
19864	L26640	0.51264161263959	0.999724242884966	0	0
19865	L26642	NA	NA	0	0
19866	L26643	0.717314112169182	0.999724242884966	0	0
19867	L26644	NA	NA	0	0
19868	L26646	0.720482316085873	0.999724242884966	0	0
19869	L26650	NA	NA	0	0
19870	L26651	0.0255284414385882	0.114236981312621	0	0
19871	L26656	NA	NA	0	0
19872	L26657	0.477546483838994	0.990457472178054	0	0
19873	L26658	0.434212621851578	0.955168821027095	0	0
19874	L26660	0.429739050869626	0.950058984986721	0	0
19875	L26662	0.396150179646091	0.918426820524588	0	0
19876	L26663	0.162363363136954	0.530265519401463	0	0
19877	L26665	0.0919590700954013	0.343334938112955	0	0
19878	L26666	0.664414732747606	0.999724242884966	0	0
19879	L26667	0.161531824081787	0.528682798124908	0	0
19880	L26669	0.738885933042895	0.999724242884966	0	0
19881	L26671	0.550355773232781	0.999724242884966	0	0
19882	L26674	0.965891674635673	0.999724242884966	0	0
19883	L26675	0.633520261846083	0.999724242884966	0	0
19884	L26679	0.999220481614069	0.999724242884966	0	0
19885	L26681	0.994695513084973	0.999724242884966	0	0
19886	L26682	NA	NA	0	0
19887	L26687	0.151830188063505	0.506275445747737	0	0
19888	L26689	0.77001158591221	0.999724242884966	0	0
19889	L26690	0.682087482784026	0.999724242884966	0	0
19890	L26691	NA	NA	0	0
19891	L26693	0.143267222159369	0.484321255299842	0	0
19892	L26694	0.104300259187923	0.38010094455733	0	0
19893	L26697	0.0651815539154483	0.258701388952679	0	0
19894	L26698	0.376355341174855	0.898043176085455	0	0
19895	L26701	0.142001255112703	0.481466630852691	0	0
19896	L26703	0.466858596333553	0.98348033120859	0	0
19897	L26705	0.490065614852562	0.996668699532967	0	0
19898	L26706	0.772120340103667	0.999724242884966	0	0
19899	L26708	0.303700121595124	0.79911581347182	0	0
19900	L26709	NA	NA	0	0
19901	L26711	0.537281328237903	0.999724242884966	0	0
19902	L26714	0.112958317704813	0.404860505041014	0	0
19903	L26716	0.963186660409654	0.999724242884966	0	0
19904	L26718	NA	NA	0	0
19905	L26719	0.981028803460477	0.999724242884966	0	0
19906	L26720	NA	NA	0	0
19907	L26722	0.634369615464991	0.999724242884966	0	0
19908	L26724	NA	NA	0	0
19909	L26725	0.0208414806682713	0.0956401870043263	0	0
19910	L26727	0.627486081706466	0.999724242884966	0	0
19911	L26729	NA	NA	0	0
19912	L26730	0.282745195036525	0.765858224310936	0	0
19913	L26731	3.16782895359902e-09	2.54011056288586e-08	1	2
19914	L26733	0.0178983302840707	0.0836699991972055	0	0
19915	L26734	0.806556576888724	0.999724242884966	0	0
19916	L26737	0.40428516734293	0.925785327853288	0	0
19917	L26738	1.70695580069859e-15	1.78567513503544e-14	1	2
19918	L26740	NA	NA	0	0
19919	L26741	0.520121077435217	0.999724242884966	0	0
19920	L26743	0.279054729237944	0.761112045240668	0	0
19921	L26744	0.000808582332099579	0.00461106878981368	1	2
19922	L26747	NA	NA	0	0
19923	L26748	NA	NA	0	0
19924	L26749	0.999149071106414	0.999724242884966	0	0
19925	L26750	0.982220222134417	0.999724242884966	0	0
19926	L26752	6.39903105662955e-07	4.65325648210902e-06	1	2
19927	L26754	0.472419370221299	0.986885955446608	0	0
19928	L26756	0.225111253694672	0.663871884622984	0	0
19929	L26757	NA	NA	0	0
19930	L26758	NA	NA	0	0
19931	L26761	0.943056223450795	0.999724242884966	0	0
19932	L26763	0.623234751029552	0.999724242884966	0	0
19933	L26764	0.942667162200902	0.999724242884966	0	0
19934	L26767	0.754792867260432	0.999724242884966	0	0
19935	L26768	0.564850869601471	0.999724242884966	0	0
19936	L26769	8.74129224529827e-22	1.26626672825596e-20	1	2
19937	L26770	0.814146345829503	0.999724242884966	0	0
19938	L26771	3.27635697755423e-43	1.01569989013349e-41	1	2
19939	L26772	NA	NA	0	0
19940	L26773	0.789212738109233	0.999724242884966	0	0
19941	L26774	NA	NA	0	0
19942	L26775	0.854044831739205	0.999724242884966	0	0
19943	L26776	0.707726344884952	0.999724242884966	0	0
19944	L26777	0.85984770955364	0.999724242884966	0	0
19945	L26778	0.537309815507227	0.999724242884966	0	0
19946	L26779	0.637773019584755	0.999724242884966	0	0
19947	L26780	0.986594805960642	0.999724242884966	0	0
19948	L26782	0.723681770485955	0.999724242884966	0	0
19949	L26783	0.475570558349995	0.989337576245291	0	0
19950	L26784	0.961704725470144	0.999724242884966	0	0
19951	L26785	3.66596297075903e-11	3.1628486881782e-10	1	2
19952	L26787	2.12207797058851e-21	2.99174254092868e-20	1	2
19953	L26788	0.0737585964500781	0.287457524260751	0	0
19954	L26789	0.451093266437959	0.971322152499865	0	0
19955	L26790	0.94914515666316	0.999724242884966	0	0
19956	L26791	0.000607667908463049	0.00351961252581798	1	1
19957	L26792	0.412377387477415	0.934951655115809	0	0
19958	L26794	NA	NA	0	0
19959	L26796	0.476286150035887	0.989708397960461	0	0
19960	L26797	0.938134951537753	0.999724242884966	0	0
19961	L26798	0.541343885479242	0.999724242884966	0	0
19962	L26799	0.791177143234356	0.999724242884966	0	0
19963	L26803	0.00196739840838998	0.0106863128303171	1	2
19964	L26804	0.79513479975145	0.999724242884966	0	0
19965	L26805	0.870101729334856	0.999724242884966	0	0
19966	L26807	0.982273342532841	0.999724242884966	0	0
19967	L26808	3.83716666782424e-09	3.06690929255354e-08	1	2
19968	L26810	1.83193871763147e-30	3.89379414771431e-29	1	2
19969	L26811	0.844405948110288	0.999724242884966	0	0
19970	L26813	NA	NA	0	0
19971	L26816	0.00174286109658072	0.00953224879263033	1	1
19972	L26817	NA	NA	0	0
19973	L26820	0.88350531421394	0.999724242884966	0	0
19974	L26821	0.402210383354115	0.923387847782149	0	0
19975	L26823	0.637942645356145	0.999724242884966	0	0
19976	L26824	0.92274714153464	0.999724242884966	0	0
19977	L26826	1.34341492422153e-06	9.60822297726828e-06	1	2
19978	L26827	0.668228143711559	0.999724242884966	0	0
19979	L26828	0.316361839799325	0.819118362144697	0	0
19980	L26829	0.99968179995827	0.999724242884966	0	0
19981	L26832	0.922572331611504	0.999724242884966	0	0
19982	L26833	0.927289889554739	0.999724242884966	0	0
19983	L26834	0.994148892805272	0.999724242884966	0	0
19984	L26836	0.979262031421522	0.999724242884966	0	0
19985	L26838	0.695019948927273	0.999724242884966	0	0
19986	L26839	0.636146213446887	0.999724242884966	0	0
19987	L26840	0.426744750335623	0.947581530055192	0	0
19988	L26841	0.660269534109732	0.999724242884966	0	0
19989	L26842	NA	NA	0	0
19990	L26844	1.07078625835285e-25	1.91026509498349e-24	1	2
19991	L26846	0.84785808270062	0.999724242884966	0	0
19992	L26848	NA	NA	0	0
19993	L26851	0.715315530486146	0.999724242884966	0	0
19994	L26852	0.146316346202885	0.492187170965313	0	0
19995	L26854	0.00025460348904272	0.00155939028043931	1	2
19996	L26855	0.0532174045700312	0.216863419748795	0	0
19997	L26856	NA	NA	0	0
19998	L26859	NA	NA	0	0
19999	L26860	NA	NA	0	0
20000	L26861	0.898131954652825	0.999724242884966	0	0
20001	L26863	0.575445034442736	0.999724242884966	0	0
20002	L26864	NA	NA	0	0
20003	L26865	0.902422842869581	0.999724242884966	0	0
20004	L26867	0.034966650020766	0.150596235161936	0	0
20005	L26868	0.000494778704580488	0.00289763221125398	1	2
20006	L26870	6.00359248904983e-25	1.0379942595993e-23	1	2
20007	L26872	0.438922403317303	0.959516346485684	0	0
20008	L26873	0.873001051939496	0.999724242884966	0	0
20009	L26875	0.8430530020099	0.999724242884966	0	0
20010	L26876	0.879506509153168	0.999724242884966	0	0
20011	L26878	0.105344975204683	0.383265135920554	0	0
20012	L26879	0.851856015618045	0.999724242884966	0	0
20013	L26881	NA	NA	0	0
20014	L26883	0.0862354215417428	0.326490180784251	0	0
20015	L26885	0.916726497245731	0.999724242884966	0	0
20016	L26886	1.12663487092576e-13	1.08336510886585e-12	1	2
20017	L26887	5.4135209996578e-47	1.88507697174457e-45	1	2
20018	L26892	NA	NA	0	0
20019	L26893	0.770531958769377	0.999724242884966	0	0
20020	L26894	0.00849639426164308	0.0425027628300879	1	1
