lind	locus	pvalue	qvalue	outlier	PC
16636	L21584	0.759491677280229	0.977782934914601	0	0
16637	L21585	0.646633676219712	0.977782934914601	0	0
16638	L21586	0.698493774002691	0.977782934914601	0	0
16639	L21588	0.888417496196352	0.98197528156915	0	0
16640	L21589	0.81106149094537	0.977782934914601	0	0
16641	L21590	0.0307088923388855	0.220040294136278	0	0
16642	L21591	0.665866151151387	0.977782934914601	0	0
16643	L21595	0.377007305384072	0.977782934914601	0	0
16644	L21596	0.848868893766454	0.977782934914601	0	0
16645	L21597	0.12671227334295	0.675934818477509	0	0
16646	L21598	NA	NA	0	0
16647	L21600	0.817679282820842	0.977782934914601	0	0
16648	L21602	0.985741882456309	0.999999909923171	0	0
16649	L21604	0.375202023947346	0.977782934914601	0	0
16650	L21605	0.868472559342675	0.977782934914601	0	0
16651	L21606	0.344428859997795	0.977782934914601	0	0
16652	L21607	0.385040883958119	0.977782934914601	0	0
16653	L21608	0.545328424097	0.977782934914601	0	0
16654	L21609	0.497666227491828	0.977782934914601	0	0
16655	L21611	0.863156111045905	0.977782934914601	0	0
16656	L21612	0.384282492563784	0.977782934914601	0	0
16657	L21614	0.835873273282811	0.977782934914601	0	0
16658	L21616	0.511450149242962	0.977782934914601	0	0
16659	L21617	0.975950083096067	0.999999909923171	0	0
16660	L21618	0.830552770982228	0.977782934914601	0	0
16661	L21619	0.268414626795966	0.977782934914601	0	0
16662	L21620	0.915292242385338	0.993014360869607	0	0
16663	L21622	NA	NA	0	0
16664	L21624	0.573467293061325	0.977782934914601	0	0
16665	L21625	1.61063921434648e-06	2.99640974180775e-05	1	2
16666	L21627	1.52057716928426e-06	2.84255501812623e-05	1	2
16667	L21628	0.365577599450279	0.977782934914601	0	0
16668	L21630	0.866900708580781	0.977782934914601	0	0
16669	L21632	8.49609462682674e-08	1.96314016270933e-06	1	2
16670	L21637	0.680686014632802	0.977782934914601	0	0
16671	L21640	0.298142567836519	0.977782934914601	0	0
16672	L21641	NA	NA	0	0
16673	L21642	0.817998516101718	0.977782934914601	0	0
16674	L21643	3.69203366650636e-06	6.31424970366285e-05	1	2
16675	L21644	0.843147308919156	0.977782934914601	0	0
16676	L21645	0.000338454527007133	0.00377833977595627	1	2
16677	L21646	0.580037294469139	0.977782934914601	0	0
16678	L21647	1.32101854323296e-09	3.78438641425325e-08	1	2
16679	L21648	0.955430247397424	0.999999909923171	0	0
16680	L21649	0.0887918826875071	0.520353373888068	0	0
16681	L21650	0.99475369013268	0.999999909923171	0	0
16682	L21651	9.4047319720098e-05	0.00116809594528694	1	2
16683	L21652	0.881783278846177	0.979823748862675	0	0
16684	L21653	0.727332823201509	0.977782934914601	0	0
16685	L21655	0.0985210903355158	0.56479791015174	0	0
16686	L21656	0.740230396651108	0.977782934914601	0	0
16687	L21658	0.628064709440327	0.977782934914601	0	0
16688	L21659	0.362500300582152	0.977782934914601	0	0
16689	L21660	0.899666727865986	0.986046031381206	0	0
16690	L21662	0.974307973290064	0.999999909923171	0	0
16691	L21664	0.450046764973806	0.977782934914601	0	0
16692	L21665	7.34927547555687e-08	1.71756571167823e-06	1	2
16693	L21666	0.45401256381309	0.977782934914601	0	0
16694	L21667	0.136374607160933	0.711777096638486	0	0
16695	L21669	0.376675256276091	0.977782934914601	0	0
16696	L21671	1.87607399429091e-06	3.44959383331204e-05	1	2
16697	L21672	0.956549759078618	0.999999909923171	0	0
16698	L21674	0.969432489915239	0.999999909923171	0	0
16699	L21677	0.794546516653592	0.977782934914601	0	0
16700	L21678	0.106680398567298	0.599701910548488	0	0
16701	L21679	0.937994041264069	0.999999909923171	0	0
16702	L21681	0.836837993303234	0.977782934914601	0	0
16703	L21682	0.324934762785782	0.977782934914601	0	0
16704	L21683	0.0809696610040278	0.484312850122543	0	0
16705	L21684	0.844754418299808	0.977782934914601	0	0
16706	L21685	0.420994592312482	0.977782934914601	0	0
16707	L21686	0.0190158286249296	0.150019994636448	0	0
16708	L21688	0.316097365189774	0.977782934914601	0	0
16709	L21689	0.580505580331211	0.977782934914601	0	0
16710	L21690	0.015194749465922	0.125995689200602	0	0
16711	L21692	0.229142185655419	0.946585388016814	0	0
16712	L21694	NA	NA	0	0
16713	L21695	NA	NA	0	0
16714	L21696	0.788692696983085	0.977782934914601	0	0
16715	L21698	0.196943349406284	0.877081790142367	0	0
16716	L21699	0.234977679580278	0.956087615123968	0	0
16717	L21701	0.000246525644364363	0.00282841175072642	1	2
16718	L21703	NA	NA	0	0
16719	L21706	0.315326163978973	0.977782934914601	0	0
16720	L21707	NA	NA	0	0
16721	L21709	0.544552489628298	0.977782934914601	0	0
16722	L21710	0.999378542885425	0.999999909923171	0	0
16723	L21712	0.601908458406028	0.977782934914601	0	0
16724	L21714	0.6059392262775	0.977782934914601	0	0
16725	L21715	0.767975104841333	0.977782934914601	0	0
16726	L21716	0.395214817907371	0.977782934914601	0	0
16727	L21717	0.399633172346194	0.977782934914601	0	0
16728	L21718	4.12182505068907e-22	2.46715798367453e-19	1	2
16729	L21719	0.566504012876474	0.977782934914601	0	0
16730	L21721	0.0521684223143295	0.336220564542024	0	0
16731	L21722	0.371789417977023	0.977782934914601	0	0
16732	L21723	0.841991903372882	0.977782934914601	0	0
16733	L21724	0.659690037226594	0.977782934914601	0	0
16734	L21725	0.183725432072658	0.843995534089756	0	0
16735	L21726	0.337826278458938	0.977782934914601	0	0
16736	L21728	0.50121699353679	0.977782934914601	0	0
16737	L21729	0.13238315641495	0.698009323582512	0	0
16738	L21730	NA	NA	0	0
16739	L21732	0.600428407175208	0.977782934914601	0	0
16740	L21733	0.148386931721387	0.747787507421933	0	0
16741	L21735	NA	NA	0	0
16742	L21739	0.130383603219727	0.690622340918166	0	0
16743	L21740	0.253718821583094	0.977782934914601	0	0
16744	L21741	0.391783622921947	0.977782934914601	0	0
16745	L21743	NA	NA	0	0
16746	L21744	0.634873195723406	0.977782934914601	0	0
16747	L21745	NA	NA	0	0
16748	L21746	0.322590073853407	0.977782934914601	0	0
16749	L21748	0.178874614586418	0.833277561140376	0	0
16750	L21750	0.313300313440364	0.977782934914601	0	0
16751	L21751	0.220654105510352	0.930377514522656	0	0
16752	L21752	0.661680748711737	0.977782934914601	0	0
16753	L21753	NA	NA	0	0
16754	L21754	6.2362896044802e-06	9.97347152944757e-05	1	2
16755	L21755	0.18555611504778	0.848479751334268	0	0
16756	L21757	0.236554327623001	0.957346686101612	0	0
16757	L21758	0.610152885496291	0.977782934914601	0	0
16758	L21759	NA	NA	0	0
16759	L21760	NA	NA	0	0
16760	L21761	NA	NA	0	0
16761	L21762	0.42129949510287	0.977782934914601	0	0
16762	L21765	0.666045388105044	0.977782934914601	0	0
16763	L21766	0.474675226684112	0.977782934914601	0	0
16764	L21768	0.705836770901557	0.977782934914601	0	0
16765	L21770	0.492316207028698	0.977782934914601	0	0
16766	L21772	0.645895856015845	0.977782934914601	0	0
16767	L21773	0.751193645003339	0.977782934914601	0	0
16768	L21774	0.409691079762714	0.977782934914601	0	0
16769	L21775	0.0156726476467516	0.129105736888775	0	0
16770	L21776	0.0580396313081072	0.368467896824871	0	0
16771	L21777	NA	NA	0	0
16772	L21778	5.46259859115936e-06	8.89996372433052e-05	1	2
16773	L21781	0.838409370021268	0.977782934914601	0	0
16774	L21782	0.542098512505608	0.977782934914601	0	0
16775	L21783	1.96580463596658e-20	4.83642235434516e-18	1	2
16776	L21784	0.768813112615493	0.977782934914601	0	0
16777	L21787	0.828614107036709	0.977782934914601	0	0
16778	L21788	0.619754115870441	0.977782934914601	0	0
16779	L21789	0.582661949713678	0.977782934914601	0	0
16780	L21790	0.99771766779207	0.999999909923171	0	0
16781	L21791	4.52209828362901e-07	9.27697518020517e-06	1	2
16782	L21792	0.0167486029644366	0.136055972468467	0	0
16783	L21793	0.219655681519711	0.928313590370289	0	0
16784	L21794	0.67975045164522	0.977782934914601	0	0
16785	L21795	0.831286205659896	0.977782934914601	0	0
16786	L21796	7.40146908734888e-05	0.000939429706806239	1	2
16787	L21797	0.440067114896051	0.977782934914601	0	0
16788	L21798	0.440605095908603	0.977782934914601	0	0
16789	L21799	4.84566829519073e-09	1.29635615546165e-07	1	2
16790	L21801	0.576426734308996	0.977782934914601	0	0
16791	L21802	0.87510550277357	0.978209530233127	0	0
16792	L21804	4.35985076188007e-05	0.000578075290640428	1	2
16793	L21805	0.0164227655921726	0.133721637736453	0	0
16794	L21806	NA	NA	0	0
16795	L21808	0.381608911275549	0.977782934914601	0	0
16796	L21811	NA	NA	0	0
16797	L21812	9.82390857769253e-12	3.8102731126336e-10	1	2
16798	L21814	0.775188080378728	0.977782934914601	0	0
16799	L21815	0.917159681269092	0.993910748303968	0	0
16800	L21817	0.395409653957486	0.977782934914601	0	0
16801	L21820	1.80568002451247e-06	3.32367543495008e-05	1	2
16802	L21821	0.784199039061193	0.977782934914601	0	0
16803	L21824	0.0487501438449884	0.318277380612807	0	0
16804	L21828	0.50297007878739	0.977782934914601	0	0
16805	L21830	0.761028125756894	0.977782934914601	0	0
16806	L21831	1.18529952197098e-05	0.000177320400290725	1	2
16807	L21832	0.0859214408084182	0.507295601592618	0	0
16808	L21833	0.46353902843879	0.977782934914601	0	0
16809	L21835	NA	NA	0	0
16810	L21836	0.171777461098735	0.814074775412959	0	0
16811	L21838	0.0121521870021211	0.105052935994456	0	0
16812	L21839	0.95367779292481	0.999999909923171	0	0
16813	L21841	0.0726189288589501	0.443057060341684	0	0
16814	L21842	0.59541597065245	0.977782934914601	0	0
16815	L21843	0.463551391860376	0.977782934914601	0	0
16816	L21845	0.772719515479683	0.977782934914601	0	0
16817	L21846	0.000130506647945147	0.00158413099175332	1	2
16818	L21849	0.520822915639299	0.977782934914601	0	0
16819	L21852	0.0485381305159081	0.31718636925326	0	0
16820	L21853	3.13892948980385e-07	6.6111562199796e-06	1	2
16821	L21855	0.866818836430135	0.977782934914601	0	0
16822	L21856	1.93276466253302e-16	1.61072991732248e-14	1	2
16823	L21858	0.943670620158753	0.999999909923171	0	0
16824	L21859	0.833210608521574	0.977782934914601	0	0
16825	L21861	NA	NA	0	0
16826	L21862	8.14555193407995e-05	0.00102266698270645	1	2
16827	L21863	0.754568890859688	0.977782934914601	0	0
16828	L21864	0.506483690311396	0.977782934914601	0	0
16829	L21866	0.693577545854915	0.977782934914601	0	0
16830	L21868	0.908577409812623	0.989839247180422	0	0
16831	L21871	0.8312277658164	0.977782934914601	0	0
16832	L21872	1.05999575867457e-09	3.07744132042261e-08	1	2
16833	L21875	1.65169556393172e-19	2.92855735906915e-17	1	2
16834	L21876	0.860978570194819	0.977782934914601	0	0
16835	L21879	0.038375050560107	0.261543392246487	0	0
16836	L21881	0.709565881118465	0.977782934914601	0	0
16837	L21883	0.0277323543723149	0.202981208750355	0	0
16838	L21885	1.16482662396411e-05	0.000174407819198625	1	2
16839	L21886	0.738202736388121	0.977782934914601	0	0
16840	L21888	0.554398525187091	0.977782934914601	0	0
16841	L21890	4.1708545944291e-06	7.05674483279455e-05	1	2
16842	L21891	0.487766191773421	0.977782934914601	0	0
16843	L21892	0.694627167272884	0.977782934914601	0	0
16844	L21893	0.786361847226253	0.977782934914601	0	0
16845	L21895	0.783831146597667	0.977782934914601	0	0
16846	L21897	0.100556338925362	0.573626705570286	0	0
16847	L21898	0.157032438758966	0.774674802221298	0	0
16848	L21900	0.919811777844215	0.994964282219148	0	0
16849	L21901	0.374928338693169	0.977782934914601	0	0
16850	L21902	0.502725966635858	0.977782934914601	0	0
16851	L21903	0.10074161627794	0.57449501950951	0	0
16852	L21904	0.705810195325148	0.977782934914601	0	0
16853	L21905	0.859520796318117	0.977782934914601	0	0
16854	L21906	0.840482974810244	0.977782934914601	0	0
16855	L21908	NA	NA	0	0
16856	L21910	NA	NA	0	0
16857	L21911	0.000171366979910974	0.00203392940091057	1	2
16858	L21912	0.605214720293293	0.977782934914601	0	0
16859	L21914	0.335830078698551	0.977782934914601	0	0
16860	L21916	NA	NA	0	0
16861	L21917	NA	NA	0	0
16862	L21919	0.909929314185504	0.990408569960142	0	0
16863	L21920	0.30558404630466	0.977782934914601	0	0
16864	L21922	0.0466242692179323	0.306698202510237	0	0
16865	L21925	0.683760687282294	0.977782934914601	0	0
16866	L21926	0.694300197619561	0.977782934914601	0	0
16867	L21927	0.919832211372468	0.994964282219148	0	0
16868	L21929	0.018023340569399	0.144208666026039	0	0
16869	L21930	0.000707820747538624	0.00759672224164986	1	1
16870	L21934	0.430015578292323	0.977782934914601	0	0
16871	L21935	0.038042866243092	0.259533900212001	0	0
16872	L21936	NA	NA	0	0
16873	L21938	0.303968964912901	0.977782934914601	0	0
16874	L21939	0.593696464857624	0.977782934914601	0	0
16875	L21941	0.86277438585857	0.977782934914601	0	0
16876	L21943	0.669909775639857	0.977782934914601	0	0
16877	L21944	0.233069382804113	0.95289731661277	0	0
16878	L21946	0.602305255863666	0.977782934914601	0	0
16879	L21947	3.8406038573609e-18	4.85340600912749e-16	1	2
16880	L21948	NA	NA	0	0
16881	L21950	0.998100577373871	0.999999909923171	0	0
16882	L21951	0.883146170968147	0.980236323824835	0	0
16883	L21953	0.836689256517029	0.977782934914601	0	0
16884	L21954	0.44354541148256	0.977782934914601	0	0
16885	L21955	0.406545865488012	0.977782934914601	0	0
16886	L21957	0.0690342812077622	0.425821679185686	0	0
16887	L21959	2.03277912009955e-11	7.46756236593018e-10	1	2
16888	L21961	0.523668531237474	0.977782934914601	0	0
16889	L21963	0.686291341752742	0.977782934914601	0	0
16890	L21965	0.762636466558722	0.977782934914601	0	0
16891	L21966	0.179620524605878	0.834515036243781	0	0
16892	L21967	0.308527504001306	0.977782934914601	0	0
16893	L21968	0.23999294470376	0.962519886248708	0	0
16894	L21970	NA	NA	0	0
16895	L21971	0.408995678409954	0.977782934914601	0	0
16896	L21973	0.762434239326458	0.977782934914601	0	0
16897	L21974	1.68230610263059e-07	3.70256502081179e-06	1	2
16898	L21976	0.888150937964939	0.981950446739202	0	0
16899	L21977	5.17973070149835e-07	1.05328262924793e-05	1	2
16900	L21978	0.893185146805198	0.983191400499311	0	0
16901	L21980	0.181275076744198	0.83845696701867	0	0
16902	L21981	0.382930145355978	0.977782934914601	0	0
16903	L21983	0.183353918952442	0.843403757966281	0	0
16904	L21985	0.380763319248844	0.977782934914601	0	0
16905	L21987	0.878991682666462	0.979207509620086	0	0
16906	L21988	0.544160963641457	0.977782934914601	0	0
16907	L21989	0.351257838663284	0.977782934914601	0	0
16908	L21992	0.471230952579246	0.977782934914601	0	0
16909	L21993	0.537592969191448	0.977782934914601	0	0
16910	L21994	0.998927691552389	0.999999909923171	0	0
16911	L21995	NA	NA	0	0
16912	L21997	0.538627263676239	0.977782934914601	0	0
16913	L21999	0.253040641681511	0.977782934914601	0	0
16914	L22000	0.096566798417376	0.555886927049967	0	0
16915	L22002	NA	NA	0	0
16916	L22004	0.833598385391568	0.977782934914601	0	0
16917	L22005	0.362755332033551	0.977782934914601	0	0
16918	L22006	0.973503084131276	0.999999909923171	0	0
16919	L22007	0.216472872397537	0.922876469842693	0	0
16920	L22008	3.97846841237914e-16	3.08615478274554e-14	1	2
16921	L22012	0.337189132116279	0.977782934914601	0	0
16922	L22016	1.04574927246256e-16	9.31843044015869e-15	1	2
16923	L22017	0.638149843069953	0.977782934914601	0	0
16924	L22018	NA	NA	0	0
16925	L22019	0.0427184177041331	0.285435580091143	0	0
16926	L22020	NA	NA	0	0
16927	L22021	0.078987262404914	0.474989676950263	0	0
16928	L22023	0.329834811896683	0.977782934914601	0	0
16929	L22025	0.018069005356262	0.144485520971196	0	0
16930	L22026	0.959829629338555	0.999999909923171	0	0
16931	L22028	0.500298618114468	0.977782934914601	0	0
16932	L22029	0.613098006340273	0.977782934914601	0	0
16933	L22030	0.369886928936155	0.977782934914601	0	0
16934	L22031	0.262785741568333	0.977782934914601	0	0
16935	L22032	0.245223427616167	0.968409608695119	0	0
16936	L22035	1.57915071653105e-06	2.94255472927009e-05	1	2
16937	L22036	0.170707321453418	0.811437674073205	0	0
16938	L22037	0.772610100782231	0.977782934914601	0	0
16939	L22040	3.48192405315026e-05	0.000470648870848222	1	2
16940	L22041	0.733207339819162	0.977782934914601	0	0
16941	L22043	0.578092042967193	0.977782934914601	0	0
16942	L22044	0.0178796721959198	0.143301284168036	0	0
16943	L22045	0.397066789161552	0.977782934914601	0	0
16944	L22048	0.800159393713147	0.977782934914601	0	0
16945	L22049	0.437430521752087	0.977782934914601	0	0
16946	L22050	0.0579052932907936	0.367918294969697	0	0
16947	L22051	0.217764978729943	0.924461649666784	0	0
16948	L22053	0.685655793927129	0.977782934914601	0	0
16949	L22057	0.56116157471492	0.977782934914601	0	0
16950	L22059	0.796140892277366	0.977782934914601	0	0
16951	L22060	0.381804387278821	0.977782934914601	0	0
16952	L22061	0.36575442104679	0.977782934914601	0	0
16953	L22063	0.584361778962709	0.977782934914601	0	0
16954	L22065	0.922066442803031	0.995526505100417	0	0
16955	L22066	0.271526375666338	0.977782934914601	0	0
16956	L22069	0.520301073665685	0.977782934914601	0	0
16957	L22071	0.460941873067307	0.977782934914601	0	0
16958	L22072	0.672621172937782	0.977782934914601	0	0
16959	L22073	0.330359450937006	0.977782934914601	0	0
16960	L22075	0.0265229802873811	0.196279090917178	0	0
16961	L22076	0.505996556308533	0.977782934914601	0	0
16962	L22077	0.634060788960548	0.977782934914601	0	0
16963	L22081	0.436039063693517	0.977782934914601	0	0
16964	L22082	0.309253440583718	0.977782934914601	0	0
16965	L22086	0.155172211204071	0.769593932319664	0	0
16966	L22088	0.323123513359412	0.977782934914601	0	0
16967	L22090	0.315948779760672	0.977782934914601	0	0
16968	L22091	0.647306954827128	0.977782934914601	0	0
16969	L22092	NA	NA	0	0
16970	L22093	0.558926920805495	0.977782934914601	0	0
16971	L22094	0.242955304369744	0.966639180311478	0	0
16972	L22096	0.585808981972518	0.977782934914601	0	0
16973	L22097	0.101289684776554	0.576957732397116	0	0
16974	L22101	1.18743044192211e-05	0.000177562748354893	1	2
16975	L22103	0.563936245522566	0.977782934914601	0	0
16976	L22104	0.258774569065128	0.977782934914601	0	0
16977	L22106	1.45132317568933e-05	0.000212901574510577	1	2
16978	L22107	0.0110359247496522	0.0971429728723182	0	0
16979	L22108	0.0504455040071583	0.326580133244554	0	0
16980	L22110	0.102695108883451	0.582766235126991	0	0
16981	L22112	0.489147459132503	0.977782934914601	0	0
16982	L22114	0.488256086879271	0.977782934914601	0	0
16983	L22115	1.4935029078547e-06	2.80400934920403e-05	1	2
16984	L22117	0.667622947859349	0.977782934914601	0	0
16985	L22118	0.000149898296229258	0.00180251404517618	1	2
16986	L22119	0.44034410986817	0.977782934914601	0	0
16987	L22121	NA	NA	0	0
16988	L22123	0.838774606345016	0.977782934914601	0	0
16989	L22124	NA	NA	0	0
16990	L22125	0.339074852312346	0.977782934914601	0	0
16991	L22126	5.79359446009803e-05	0.000750145285683035	1	2
16992	L22127	0.497954668384109	0.977782934914601	0	0
16993	L22128	0.759821827036823	0.977782934914601	0	0
16994	L22132	NA	NA	0	0
16995	L22133	0.867672609878216	0.977782934914601	0	0
16996	L22135	0.0448570977382666	0.2967587779555	0	0
16997	L22136	2.09662148850207e-07	4.51156594231728e-06	1	2
16998	L22137	0.767669659829873	0.977782934914601	0	0
16999	L22140	0.334424335230587	0.977782934914601	0	0
17000	L22141	0.464592964297691	0.977782934914601	0	0
17001	L22143	0.981671409892622	0.999999909923171	0	0
17002	L22144	NA	NA	0	0
17003	L22145	0.812997400792237	0.977782934914601	0	0
17004	L22148	0.330316357190723	0.977782934914601	0	0
17005	L22150	0.475132036133363	0.977782934914601	0	0
17006	L22152	0.481253768892971	0.977782934914601	0	0
17007	L22153	0.843739379380369	0.977782934914601	0	0
17008	L22154	0.506284334039647	0.977782934914601	0	0
17009	L22156	0.591003338662912	0.977782934914601	0	0
17010	L22157	0.356080221663469	0.977782934914601	0	0
17011	L22160	0.581137617949542	0.977782934914601	0	0
17012	L22162	0.470838773337656	0.977782934914601	0	0
17013	L22164	0.615347402271972	0.977782934914601	0	0
17014	L22165	0.919137721150263	0.99457177493257	0	0
17015	L22166	0.519748942768865	0.977782934914601	0	0
17016	L22167	0.73317088479937	0.977782934914601	0	0
17017	L22168	0.833780370379554	0.977782934914601	0	0
17018	L22169	NA	NA	0	0
17019	L22171	0.6562720262991	0.977782934914601	0	0
17020	L22173	0.655135028557112	0.977782934914601	0	0
17021	L22176	0.529040228637593	0.977782934914601	0	0
17022	L22177	0.61281167613716	0.977782934914601	0	0
17023	L22179	1.08121479131039e-05	0.000162871159200775	1	2
17024	L22180	NA	NA	0	0
17025	L22183	0.699905999660585	0.977782934914601	0	0
17026	L22184	0.0705030049816312	0.433189609109202	0	0
17027	L22185	0.349084668472336	0.977782934914601	0	0
17028	L22186	NA	NA	0	0
17029	L22187	0.756946816996038	0.977782934914601	0	0
17030	L22188	0.782946877141348	0.977782934914601	0	0
17031	L22189	0.755716989851753	0.977782934914601	0	0
17032	L22191	0.924932277059679	0.996968037355478	0	0
17033	L22192	0.322419983223086	0.977782934914601	0	0
17034	L22195	0.282330607197893	0.977782934914601	0	0
17035	L22196	0.681554855960913	0.977782934914601	0	0
17036	L22199	NA	NA	0	0
17037	L22200	0.116081944081247	0.636490962560978	0	0
17038	L22202	0.852143207747613	0.977782934914601	0	0
17039	L22203	0.0320064485673772	0.226997571553774	0	0
17040	L22204	0.267925884500675	0.977782934914601	0	0
17041	L22205	0.0862959739158156	0.509160897372228	0	0
17042	L22208	0.6493427469919	0.977782934914601	0	0
17043	L22209	0.263452559177607	0.977782934914601	0	0
17044	L22210	NA	NA	0	0
17045	L22212	0.457537751613142	0.977782934914601	0	0
17046	L22213	NA	NA	0	0
17047	L22214	0.155886471796507	0.771997413428404	0	0
17048	L22217	8.89863938604977e-11	3.00238364994176e-09	1	2
17049	L22220	0.210588215970691	0.910017617683842	0	0
17050	L22221	0.223524251822869	0.936635089870343	0	0
17051	L22222	0.162792908284018	0.789865832280409	0	0
17052	L22223	0.850390866034377	0.977782934914601	0	0
17053	L22224	0.525297877966134	0.977782934914601	0	0
17054	L22225	0.385024009201077	0.977782934914601	0	0
17055	L22226	0.479379383873995	0.977782934914601	0	0
17056	L22227	0.999836263059526	0.999999909923171	0	0
17057	L22228	0.93668675263736	0.999999909923171	0	0
17058	L22230	0.839912876704462	0.977782934914601	0	0
17059	L22233	NA	NA	0	0
17060	L22234	0.655956377779007	0.977782934914601	0	0
17061	L22236	0.857117294786183	0.977782934914601	0	0
17062	L22239	NA	NA	0	0
17063	L22240	0.558266333909998	0.977782934914601	0	0
17064	L22242	0.480377778169042	0.977782934914601	0	0
17065	L22244	9.70034584836853e-17	8.77881299277352e-15	1	2
17066	L22245	0.720256700540331	0.977782934914601	0	0
17067	L22246	9.22059621178582e-06	0.000141409602626646	1	2
17068	L22248	7.39279996217173e-08	1.72425895493552e-06	1	2
17069	L22250	0.455456369944683	0.977782934914601	0	0
17070	L22251	0.235879492899269	0.956625999604983	0	0
17071	L22253	0.397696851294292	0.977782934914601	0	0
17072	L22254	0.927572858476064	0.998064590690442	0	0
17073	L22256	NA	NA	0	0
17074	L22257	0.463242905716328	0.977782934914601	0	0
17075	L22258	0.000142922885460669	0.00172520184631093	1	2
17076	L22260	NA	NA	0	0
17077	L22261	0.414089412653933	0.977782934914601	0	0
17078	L22263	0.379569223776142	0.977782934914601	0	0
17079	L22264	0.298528238583785	0.977782934914601	0	0
17080	L22268	0.858522246563566	0.977782934914601	0	0
17081	L22269	0.274019049512607	0.977782934914601	0	0
17082	L22272	NA	NA	0	0
17083	L22273	NA	NA	0	0
17084	L22274	0.829125298916785	0.977782934914601	0	0
17085	L22277	0.865581999601521	0.977782934914601	0	0
17086	L22278	0.801602560334181	0.977782934914601	0	0
17087	L22280	0.713167832820412	0.977782934914601	0	0
17088	L22281	0.656555629110856	0.977782934914601	0	0
17089	L22282	NA	NA	0	0
17090	L22284	0.315253145470851	0.977782934914601	0	0
17091	L22285	3.57804310231604e-08	8.64101138927637e-07	1	2
17092	L22287	0.491130983413991	0.977782934914601	0	0
17093	L22288	0.850915589461658	0.977782934914601	0	0
17094	L22290	NA	NA	0	0
17095	L22294	0.850064186606618	0.977782934914601	0	0
17096	L22296	0.805611668018132	0.977782934914601	0	0
17097	L22297	0.929665011222039	0.998559707389487	0	0
17098	L22298	NA	NA	0	0
17099	L22300	0.397919994479079	0.977782934914601	0	0
17100	L22301	NA	NA	0	0
17101	L22304	0.82350811031665	0.977782934914601	0	0
17102	L22306	0.506495052357958	0.977782934914601	0	0
17103	L22307	0.998821805399363	0.999999909923171	0	0
17104	L22309	0.793805514344687	0.977782934914601	0	0
17105	L22311	NA	NA	0	0
17106	L22313	0.860013638373559	0.977782934914601	0	0
17107	L22314	NA	NA	0	0
17108	L22315	0.830847962606579	0.977782934914601	0	0
17109	L22317	0.280444064128745	0.977782934914601	0	0
17110	L22319	0.477751309333842	0.977782934914601	0	0
17111	L22321	4.64642855708392e-05	0.000613032214182918	1	2
17112	L22323	0.841363246666996	0.977782934914601	0	0
17113	L22325	0.985372221025152	0.999999909923171	0	0
17114	L22326	0.418893550599887	0.977782934914601	0	0
17115	L22329	0.662508366172213	0.977782934914601	0	0
17116	L22330	0.409389156265481	0.977782934914601	0	0
17117	L22331	0.988469224524698	0.999999909923171	0	0
17118	L22333	NA	NA	0	0
17119	L22335	0.195757463879681	0.874017800073086	0	0
17120	L22337	0.023825885750672	0.17988207291057	0	0
17121	L22338	0.330177900046614	0.977782934914601	0	0
17122	L22340	0.508918026947962	0.977782934914601	0	0
17123	L22341	0.934500901050901	0.999999909923171	0	0
17124	L22342	0.968614758136487	0.999999909923171	0	0
17125	L22343	0.990800417922696	0.999999909923171	0	0
17126	L22345	NA	NA	0	0
17127	L22346	0.482522554128717	0.977782934914601	0	0
17128	L22348	0.585182869082712	0.977782934914601	0	0
17129	L22349	0.430409890816941	0.977782934914601	0	0
17130	L22350	0.975967272672311	0.999999909923171	0	0
17131	L22352	0.500827746580862	0.977782934914601	0	0
17132	L22353	0.792154997254162	0.977782934914601	0	0
17133	L22354	1.17811196539183e-10	3.89550399822044e-09	1	2
17134	L22356	9.73817722543979e-13	4.33873249921133e-11	1	2
17135	L22357	0.835598422001764	0.977782934914601	0	0
17136	L22358	0.560108583094283	0.977782934914601	0	0
17137	L22360	0.655332545744839	0.977782934914601	0	0
17138	L22361	0.0269527133480675	0.198655502496721	0	0
17139	L22362	0.826785621838939	0.977782934914601	0	0
17140	L22363	0.417749238976402	0.977782934914601	0	0
17141	L22364	0.772594387314383	0.977782934914601	0	0
17142	L22365	NA	NA	0	0
17143	L22367	0.809773333691625	0.977782934914601	0	0
17144	L22370	0.957360759033078	0.999999909923171	0	0
17145	L22371	0.384380905344861	0.977782934914601	0	0
17146	L22373	0.249371711452325	0.974931456450806	0	0
17147	L22374	NA	NA	0	0
17148	L22375	0.44648742548979	0.977782934914601	0	0
17149	L22376	0.294176231344086	0.977782934914601	0	0
17150	L22377	0.0346325837807549	0.241144370176076	0	0
17151	L22378	0.81089823744772	0.977782934914601	0	0
17152	L22379	0.834712019581796	0.977782934914601	0	0
17153	L22381	0.641623427831907	0.977782934914601	0	0
17154	L22382	NA	NA	0	0
17155	L22383	0.827418822292404	0.977782934914601	0	0
17156	L22384	0.000165800432941208	0.00197189442922838	1	2
17157	L22386	NA	NA	0	0
17158	L22387	NA	NA	0	0
17159	L22389	0.962364656974816	0.999999909923171	0	0
17160	L22390	0.799490611793933	0.977782934914601	0	0
17161	L22391	0.885374378851374	0.981249838605776	0	0
17162	L22393	0.784238596780581	0.977782934914601	0	0
17163	L22394	0.457952661684033	0.977782934914601	0	0
17164	L22396	NA	NA	0	0
