locus_p	pvalues_p	_q	Comp.1_outl	never_outl	efs1
L19452	0.370391622326858	0.997307328883371	0	0	0.0422021967153452
L19454	0.195485514440302	0.997307328883371	0	0	0.0569002154546127
L19456	0.656429766174253	0.998190750915127	0	0	-0.0177401460069427
L19457	0.81182560311547	0.999260389225606	0	0	-0.00748971804730569
L19460	0.777677257032001	0.999260389225606	0	0	0.0109548342044885
L19461	0.747701007542415	0.999019844983242	0	0	-0.0119908520220781
L19462	0.282425239961644	0.997307328883371	0	0	0.0249902905115913
L19465	0.013693582461031	0.662333505570357	0	0	0.200399344351351
L19468	0.372575329741859	0.997307328883371	0	0	0.0236864915524523
L19469	0.66378284362897	0.998190750915127	0	0	0.0219612259976974
L19470	0.177123731074395	0.997307328883371	0	0	-0.0507105209482299
L19471	0.202783855422209	0.997307328883371	0	0	-0.0516056074682151
L19472	0.999618053965732	0.999982221720816	0	0	-2.15859681563337e-05
L19474	0.685186370351383	0.99877990475628	0	0	-0.0108512236938495
L19475	0.305042690123928	0.997307328883371	0	0	-0.0438661238956602
L19476	0.972533558840659	0.999260389225606	0	0	0.00153490967443749
L19477	0.959471448935612	0.999260389225606	0	0	0.00137817685961818
L19479	0.0326719320099586	0.846124061105232	0	0	0.143467761031538
L19480	0.486330834978157	0.997307328883371	0	0	-0.0207405764474674
L19481	0.485483945042064	0.997307328883371	0	0	-0.0264926118970667
L19483	0.446491552049735	0.997307328883371	0	0	-0.0290140226930997
L19484	0.28326666737379	0.997307328883371	0	0	-0.048124617629241
L19485	0.253158097311653	0.997307328883371	0	0	-0.0455018480742193
L19486	0.679373776933172	0.99877990475628	0	0	-0.0214555985768272
L19488	0.821840640718395	0.999260389225606	0	0	0.0072850615464154
L19490	0.440958901903441	0.997307328883371	0	0	-0.0343928818098674
L19492	0.844740360140945	0.999260389225606	0	0	0.00829861494892226
L19498	0.386268293998084	0.997307328883371	0	0	-0.0383794731190704
L19499	0.470439410760591	0.997307328883371	0	0	-0.0303062771071059
L19501	0.483802575468838	0.997307328883371	0	0	-0.0337828643732677
L19503	0.306339787629197	0.997307328883371	0	0	-0.0253252875612659
L19504	0.154336125202648	0.997307328883371	0	0	0.102518603619559
L19505	0.934700526495289	0.999260389225606	0	0	-0.00352074085601476
L19507	0.582559104116676	0.998190750915127	0	0	0.0156042136683152
L19508	0.0144959648023751	0.679841319343975	0	0	-0.0815570603677188
L19509	0.822417363001931	0.999260389225606	0	0	-0.00632284165588389
L19510	0.218474889052581	0.997307328883371	0	0	-0.0592440778882797
L19512	0.657959681066106	0.998190750915127	0	0	-0.0159402543755352
L19513	0.150817099122896	0.997307328883371	0	0	0.0523958895690051
L19515	0.633912719876413	0.998190750915127	0	0	0.0163739976797847
L19516	0.743208405935293	0.999019844983242	0	0	0.0222898082063799
L19519	0.286904249666166	0.997307328883371	0	0	0.0460475976017536
L19520	0.31755049777378	0.997307328883371	0	0	0.0245387659107036
L19521	0.178701367476097	0.997307328883371	0	0	-0.0404585286815312
L19523	0.465285507233787	0.997307328883371	0	0	-0.0223290379368827
L19525	0.684891990332255	0.99877990475628	0	0	0.0187289686169693
L19526	0.104177069287242	0.991122212123611	0	0	0.0636380697137981
L19528	0.310494161748037	0.997307328883371	0	0	0.0558206484795415
L19529	0.300604628810051	0.997307328883371	0	0	-0.0569955586249286
L19531	0.777702645240248	0.999260389225606	0	0	0.0132084291481705
L19533	0.535378675625162	0.997307328883371	0	0	-0.0315024777420548
L19534	0.502546014868693	0.997307328883371	0	0	-0.0266458949331493
L19536	0.917118579699126	0.999260389225606	0	0	0.00494128681091269
L19537	0.479412661902192	0.997307328883371	0	0	0.0265695752819553
L19539	0.704638633083455	0.999019844983242	0	0	-0.0178312661134858
L19541	0.945029608441204	0.999260389225606	0	0	-0.0024482608165376
L19542	0.397539533024727	0.997307328883371	0	0	-0.0342947131321001
L19543	0.0302168980895096	0.836307825000745	0	0	0.0598134842195956
L19544	0.682089021906516	0.99877990475628	0	0	-0.0205118499188756
L19545	0.715659158151477	0.999019844983242	0	0	0.0115246734950503
L19546	0.496036346716801	0.997307328883371	0	0	0.033166836825875
L19552	0.574930612028963	0.998190750915127	0	0	0.030786209653987
L19554	0.342024255680176	0.997307328883371	0	0	-0.0615473587572034
L19558	0.0486101045008382	0.888817149293449	0	0	-0.0635621901238879
L19559	0.523543529281045	0.997307328883371	0	0	0.024855906612435
L19560	0.404864811796993	0.997307328883371	0	0	0.0155272681284988
L19562	0.792220870364533	0.999260389225606	0	0	-0.0107531230275317
L19564	0.680261535425783	0.99877990475628	0	0	-0.014112246903411
L19565	0.752625959992784	0.999019844983242	0	0	-0.00905737278071195
L19567	0.276877191780711	0.997307328883371	0	0	-0.0416417879329612
L19569	0.434001475357423	0.997307328883371	0	0	0.0582008540226198
L19571	0.146724057238543	0.997307328883371	0	0	-0.0579428380997982
L19573	0.468934664830774	0.997307328883371	0	0	0.0413435159088352
L19574	0.446807841152064	0.997307328883371	0	0	-0.0347121772221959
L19575	0.842483148446386	0.999260389225606	0	0	-0.00840232274208737
L19577	0.136639244620917	0.997307328883371	0	0	0.0704487754209599
L19579	0.820562599734574	0.999260389225606	0	0	-0.00905627182289303
L19580	0.420687610057441	0.997307328883371	0	0	0.0303956608908871
L19581	0.287361844648297	0.997307328883371	0	0	-0.0516827396202354
L19583	0.969934301997649	0.999260389225606	0	0	-0.00141325209829328
L19585	0.106727098943616	0.992636713228211	0	0	-0.0697502568168499
L19588	0.96387029868582	0.999260389225606	0	0	0.00236547568456964
L19591	0.666269568766398	0.998190750915127	0	0	-0.012305033205999
L19592	0.846843091375486	0.999260389225606	0	0	0.00692311946844573
L19595	0.737743843763185	0.999019844983242	0	0	0.0181966473676351
L19597	0.120120710388817	0.997307328883371	0	0	-0.0488712083213108
L19599	0.605980883286279	0.998190750915127	0	0	-0.0209504431159619
L19601	0.427707842671616	0.997307328883371	0	0	0.0530562137033636
L19602	0.424849739497716	0.997307328883371	0	0	0.0433410749904178
L19604	0.626083707278787	0.998190750915127	0	0	-0.022479616516264
L19605	0.90419593157486	0.999260389225606	0	0	0.00651383159441955
L19606	0.323747591951281	0.997307328883371	0	0	0.0377320817481497
L19608	0.210834230972252	0.997307328883371	0	0	-0.061997503311408
L19610	0.4542123158775	0.997307328883371	0	0	-0.0251912192112635
L19611	0.791085515351601	0.999260389225606	0	0	-0.0104150497369945
L19612	0.522642635812988	0.997307328883371	0	0	0.0304435239718536
L19617	0.471084776876007	0.997307328883371	0	0	0.0214844735554777
L19618	0.313472142897292	0.997307328883371	0	0	-0.0409576781027941
L19620	0.715522648201392	0.999019844983242	0	0	0.0151777471863111
L19623	0.726334966729313	0.999019844983242	0	0	-0.0202123317519496
L19624	0.311006527057134	0.997307328883371	0	0	-0.0466055211657951
L19628	0.629731470696906	0.998190750915127	0	0	0.0159915318156728
L19630	0.709745636676409	0.999019844983242	0	0	0.0154726026329694
L19632	0.213401075382392	0.997307328883371	0	0	-0.0395792825950624
L19634	0.537203892878788	0.997307328883371	0	0	-0.0320378227486212
L19635	0.0126702919620651	0.656143353662787	0	0	0.128533890791421
L19638	0.73980608524255	0.999019844983242	0	0	0.0130379655332167
L19640	0.542183754420904	0.997307328883371	0	0	-0.0236725552997858
L19642	0.246139558910038	0.997307328883371	0	0	0.0537218926619824
L19643	0.287399435081199	0.997307328883371	0	0	-0.0407280323555703
L19645	0.233566826799927	0.997307328883371	0	0	-0.0396425370386868
L19646	0.696944854297041	0.999019844983242	0	0	-0.0122340733203226
L19648	0.638053480128917	0.998190750915127	0	0	0.0219164446546467
L19651	0.763028698761992	0.999019844983242	0	0	0.0135984717082838
L19654	0.678686001739604	0.99877990475628	0	0	-0.0210904212843197
L19655	0.338250083015919	0.997307328883371	0	0	0.0278161105267373
L19657	0.822787670218383	0.999260389225606	0	0	-0.00740065943000992
L19658	0.103039307488326	0.990160856188255	0	0	0.0447546918243589
L19660	0.688170257664413	0.998981939278595	0	0	-0.0192649293612278
L19661	0.823163295888717	0.999260389225606	0	0	-0.0096225387616102
L19662	0.307243196200126	0.997307328883371	0	0	-0.0211177070050983
L19663	0.438127022952586	0.997307328883371	0	0	0.0615238589425458
L19665	0.405278365700207	0.997307328883371	0	0	0.0258588535086009
L19666	0.0314039713757035	0.842218101894773	0	0	0.0933859075441836
L19669	0.129312043165934	0.997307328883371	0	0	0.0573575830457093
L19671	0.670278610224123	0.998326473555182	0	0	-0.0196871050199962
L19672	0.944990059811186	0.999260389225606	0	0	0.00228632286860488
L19674	0.656920641032223	0.998190750915127	0	0	0.0102382529281503
L19675	0.292944289464788	0.997307328883371	0	0	-0.0372497913225995
L19676	0.0437416104130718	0.885662614943673	0	0	-0.0509010274199774
L19677	0.00539068528374323	0.513958287087753	0	0	0.0649816474274851
L19679	0.791717732633944	0.999260389225606	0	0	0.00849959257670795
L19680	0.787517770368903	0.999260389225606	0	0	0.0124842832102583
L19682	0.16039564268328	0.997307328883371	0	0	0.0345691198163152
L19685	0.64730087369693	0.998190750915127	0	0	0.0152944731543616
L19687	0.616192333412878	0.998190750915127	0	0	-0.0139905039227346
L19688	0.895821645722325	0.999260389225606	0	0	0.00393934127104623
L19692	0.628259623475509	0.998190750915127	0	0	0.0334915941671044
L19693	0.825521652131718	0.999260389225606	0	0	0.0116598393599385
L19694	0.545528058406839	0.997307328883371	0	0	0.0337661897032018
L19695	0.358830978501208	0.997307328883371	0	0	-0.0267216165535326
L19697	0.735889823862152	0.999019844983242	0	0	-0.0134452313744216
L19698	0.887155336790924	0.999260389225606	0	0	-0.00616173286645235
L19700	0.109772681258405	0.993895922031916	0	0	0.0980108670065601
L19702	0.7160326021697	0.999019844983242	0	0	-0.0168365439316409
L19705	0.7336430816287	0.999019844983242	0	0	0.0163540414129198
L19706	0.380135989491973	0.997307328883371	0	0	-0.0372229322981841
L19707	0.224666564405006	0.997307328883371	0	0	0.0503907122129811
L19708	0.366896522681001	0.997307328883371	0	0	-0.0340233886063955
L19711	0.695770175922982	0.999019844983242	0	0	0.0150725378789823
L19712	0.887444556482079	0.999260389225606	0	0	0.00745444889340875
L19715	0.0752993440730572	0.958259267584091	0	0	-0.0910081405296548
L19717	0.727575258143008	0.999019844983242	0	0	0.0274041811830454
L19719	0.00194802887112186	0.323333194173869	0	0	-0.102885355262711
L19720	0.778843967135909	0.999260389225606	0	0	-0.00614106110576423
L19721	0.0875549655103292	0.965194045820535	0	0	0.0503430648656021
L19722	0.983303032050359	0.999260389225606	0	0	-0.0010965518766903
L19723	0.207185528600072	0.997307328883371	0	0	-0.0349952762286629
L19725	0.710695605894845	0.999019844983242	0	0	-0.0239546213889934
L19726	0.569763857089133	0.998190750915127	0	0	-0.0244190058933885
L19728	0.0137638479761465	0.664600463296055	0	0	0.0564281908359019
L19730	0.398802937965337	0.997307328883371	0	0	0.0434930545424788
L19731	0.00842539544508522	0.612511203508687	0	0	-0.0806704295102584
L19734	0.00902214908660652	0.632712173348997	0	0	0.0768310048451967
L19735	0.918571414192198	0.999260389225606	0	0	-0.00335171940202541
L19737	0.850602923324164	0.999260389225606	0	0	0.00660800087689899
L19739	0.0390932296223834	0.877114876192583	0	0	-0.0655328317985282
L19741	0.975713510719893	0.999260389225606	0	0	0.00179960829179455
L19743	0.225927247984552	0.997307328883371	0	0	0.0431329261188866
L19747	0.38872765694661	0.997307328883371	0	0	-0.0312142480562114
L19748	0.877226906334479	0.999260389225606	0	0	-0.00610302912500262
L19749	0.902279440144606	0.999260389225606	0	0	-0.00795485412249701
L19751	0.736304775503831	0.999019844983242	0	0	0.0131172716904302
L19753	0.0306257168813745	0.836307825000745	0	0	0.0819221118645565
L19755	0.706027231186209	0.999019844983242	0	0	-0.015890581916336
L19757	0.813366658799281	0.999260389225606	0	0	0.0177989003884584
L19758	0.464489885333165	0.997307328883371	0	0	0.027533306967121
L19760	0.767443584136114	0.999019844983242	0	0	-0.00856168739774867
L19761	0.833471433371868	0.999260389225606	0	0	-0.0100278325545558
L19763	0.73081130861845	0.999019844983242	0	0	-0.0164567086833606
L19764	0.520532592665973	0.997307328883371	0	0	0.0384669939162964
L19766	0.742364962391149	0.999019844983242	0	0	0.00833588925442295
L19767	0.0337935866370313	0.856392907571588	0	0	-0.0656569175262579
L19768	0.840403918185363	0.999260389225606	0	0	0.00434303294986576
L19770	0.729527522574701	0.999019844983242	0	0	-0.0142252065591023
L19772	0.349342315708268	0.997307328883371	0	0	-0.0362002938598371
L19773	0.0122771425535711	0.651620536131799	0	0	-0.0670472871171148
L19774	0.95495572821488	0.999260389225606	0	0	-0.00243621743629797
L19776	0.768392528758737	0.999019844983242	0	0	0.0193287344958216
L19777	0.0856106754772099	0.965194045820535	0	0	-0.0840616018385173
L19778	0.497184401801325	0.997307328883371	0	0	-0.0299462176461793
L19779	0.646278186156383	0.998190750915127	0	0	-0.0147243405604462
L19781	0.952112026905441	0.999260389225606	0	0	-0.0026241621303054
L19783	0.733033758415966	0.999019844983242	0	0	0.0138213067067899
L19784	0.684701787973393	0.99877990475628	0	0	-0.0147646770865133
L19785	0.994536664104376	0.999341908042463	0	0	0.00040735688785644
L19786	0.743728493064125	0.999019844983242	0	0	-0.017253267775226
L19787	0.16177295355907	0.997307328883371	0	0	-0.0475686381161403
L19790	0.125243784000793	0.997307328883371	0	0	-0.0554474362061368
L19793	0.465253256700234	0.997307328883371	0	0	-0.0316058180320935
L19796	0.940201088341372	0.999260389225606	0	0	0.00298612464642018
L19797	0.944330470461704	0.999260389225606	0	0	-0.00297065474330978
L19799	0.96818399616633	0.999260389225606	0	0	0.00151416710850078
L19800	0.0131949508321348	0.658606705682897	0	0	-0.111352872072412
L19801	0.987721327818113	0.999260389225606	0	0	-0.000437348580563524
L19802	0.483116427898991	0.997307328883371	0	0	-0.0208719259397296
L19803	0.966662980006462	0.999260389225606	0	0	-0.00250113347351075
L19805	0.442686348283223	0.997307328883371	0	0	0.0458116168612129
L19807	0.315818691881086	0.997307328883371	0	0	-0.0544473939074691
L19810	0.681158725769418	0.99877990475628	0	0	-0.029816692017308
L19811	0.313084581271063	0.997307328883371	0	0	-0.0262794591159887
L19812	0.585250439079783	0.998190750915127	0	0	0.0188887957291189
L19815	0.614766992751146	0.998190750915127	0	0	-0.0242121060067293
L19817	0.611180492276444	0.998190750915127	0	0	-0.0185539799072
L19819	0.000898392929873554	0.244222083613092	0	0	-0.127417328564002
L19820	0.328250849514994	0.997307328883371	0	0	0.0641183541388546
L19822	0.141254464885012	0.997307328883371	0	0	0.0639936773873273
L19824	0.312739974764892	0.997307328883371	0	0	-0.0464752275240959
L19827	0.266788055285565	0.997307328883371	0	0	0.0656257197240693
L19828	0.225598413980832	0.997307328883371	0	0	-0.0345028232303713
L19831	0.748740775187167	0.999019844983242	0	0	0.0135183137502698
L19835	0.801895009917148	0.999260389225606	0	0	0.0131708621473945
L19836	0.195343104526107	0.997307328883371	0	0	-0.062646454666984
L19837	0.131636442326991	0.997307328883371	0	0	-0.0510800695130932
L19840	0.112317058662864	0.994444720585476	0	0	0.126886725577597
L19842	0.121417317967196	0.997307328883371	0	0	0.114649300322636
L19844	0.0446911127615379	0.885662614943673	0	0	-0.0724632030816741
L19847	0.103789784366758	0.991122212123611	0	0	0.0712396722918273
L19849	0.605057600078614	0.998190750915127	0	0	-0.0253835501516355
L19850	0.259620184170966	0.997307328883371	0	0	-0.0316109746657473
L19851	0.127837281569396	0.997307328883371	0	0	-0.0431789073020796
L19854	0.0074185093394144	0.583753195337487	0	0	-0.107382084313926
L19856	0.580980988453972	0.998190750915127	0	0	-0.0224689750599418
L19857	0.391312645664644	0.997307328883371	0	0	0.060497940034433
L19858	0.317416780587206	0.997307328883371	0	0	0.0303590112014102
L19859	0.402539639908823	0.997307328883371	0	0	0.0291764812553165
L19861	0.14058124449685	0.997307328883371	0	0	-0.0533612368328036
L19862	0.117127156395111	0.995091266227657	0	0	-0.0895748870684186
L19864	0.57775370959622	0.998190750915127	0	0	0.0341474238771523
L19865	0.373958612951494	0.997307328883371	0	0	-0.0621751272820797
L19866	0.46854694240318	0.997307328883371	0	0	-0.0381422766664941
L19868	0.074550771331424	0.957767006922899	0	0	-0.0835081932718317
L19869	0.498506073606724	0.997307328883371	0	0	0.0284519291828409
L19871	0.876181663685768	0.999260389225606	0	0	-0.00821830252189425
L19873	0.225293946854461	0.997307328883371	0	0	0.0361013134344552
L19874	0.0354121156024414	0.861095331664618	0	0	-0.0725871561801334
L19875	0.729201120811195	0.999019844983242	0	0	0.0155948004526375
L19876	0.452554032244078	0.997307328883371	0	0	-0.0234122615282796
L19878	0.279744039626247	0.997307328883371	0	0	-0.034950119465331
L19879	0.20423006210015	0.997307328883371	0	0	-0.0499332240898731
L19881	0.148527957734553	0.997307328883371	0	0	0.0555928693167668
L19882	0.72947909723769	0.999019844983242	0	0	0.0162063982597939
L19883	0.00235351333295974	0.348414113811361	0	0	0.057571738452233
L19885	0.0144796885543461	0.679841319343975	0	0	0.0879111469571975
L19886	0.648200369736764	0.998190750915127	0	0	-0.0227776274160526
L19887	0.635173012187918	0.998190750915127	0	0	-0.0255739111810834
L19888	0.549819731921683	0.997307328883371	0	0	-0.0175087187128621
L19889	0.544477181311802	0.997307328883371	0	0	-0.0277257413699495
L19891	0.89771174076233	0.999260389225606	0	0	-0.00688187679698196
L19894	0.300558918838895	0.997307328883371	0	0	0.0468674186261977
L19895	0.951528974155557	0.999260389225606	0	0	0.00171351188171616
L19897	0.948001551584684	0.999260389225606	0	0	-0.0034678929823091
L19899	0.800150471480417	0.999260389225606	0	0	0.0135323447285133
L19901	0.992361247347395	0.999260389225606	0	0	0.000371361554715396
L19902	0.105537633687507	0.992636713228211	0	0	-0.0729929188842111
L19903	0.503532587297788	0.997307328883371	0	0	0.0289582284346727
L19904	0.267984735744922	0.997307328883371	0	0	-0.056584146091097
L19908	0.569572733626235	0.998133664860659	0	0	-0.0248610767343302
L19910	0.361784184810083	0.997307328883371	0	0	-0.0473035629139256
L19914	0.795774019565008	0.999260389225606	0	0	-0.00970287237217108
L19916	0.349622801298706	0.997307328883371	0	0	-0.032151430624828
L19917	0.735017714934537	0.999019844983242	0	0	-0.0120681318642593
L19919	0.547366925932525	0.997307328883371	0	0	-0.0203897278413245
L19920	0.613236617535387	0.998190750915127	0	0	-0.0165328212044357
L19921	0.904479184152366	0.999260389225606	0	0	-0.00293864488183132
L19922	0.350693071219243	0.997307328883371	0	0	0.0220686806923978
L19923	0.664741285102044	0.998190750915127	0	0	-0.0162215606700227
L19925	0.892851715856843	0.999260389225606	0	0	-0.00475283315962188
L19926	0.381317907807903	0.997307328883371	0	0	0.0276891766639026
L19928	0.75371394709229	0.999019844983242	0	0	0.0176238595114457
L19930	0.444236246261956	0.997307328883371	0	0	0.0446831949938809
L19931	0.832529468158693	0.999260389225606	0	0	-0.0115096461663338
L19933	0.911506478910491	0.999260389225606	0	0	-0.00658473860922576
L19934	0.311284924661383	0.997307328883371	0	0	0.0428661212344155
L19936	0.100553092152866	0.98642327831006	0	0	0.101385232245942
L19937	0.735608045960757	0.999019844983242	0	0	-0.0164934695890369
L19938	0.898794076291969	0.999260389225606	0	0	0.00517553073693878
L19939	0.54096435644595	0.997307328883371	0	0	0.0371941708953526
L19940	0.21652535352374	0.997307328883371	0	0	0.0518296638443981
L19942	0.978137721914523	0.999260389225606	0	0	0.000866561762330425
L19943	0.985509910910624	0.999260389225606	0	0	-0.00061779878957159
L19945	0.468321114229448	0.997307328883371	0	0	-0.0351741506878237
L19948	0.633818802760678	0.998190750915127	0	0	-0.0219492744405839
L19949	0.218577718155847	0.997307328883371	0	0	0.0436563838338958
L19950	0.303847915327713	0.997307328883371	0	0	0.0325368967453761
L19951	0.932050770535478	0.999260389225606	0	0	0.00306889250667115
L19952	0.171558527303568	0.997307328883371	0	0	-0.0611986133988934
L19953	0.570674643515978	0.998190750915127	0	0	-0.0244706150146839
L19954	0.152764753044403	0.997307328883371	0	0	-0.0349577231288644
L19955	0.90841991462893	0.999260389225606	0	0	-0.00377521000695003
L19956	0.723879565042152	0.999019844983242	0	0	-0.0104062875161052
L19957	0.4291837826471	0.997307328883371	0	0	-0.0302193592387618
L19958	0.668699164778757	0.998190750915127	0	0	-0.0129234197296342
L19959	0.328954688090928	0.997307328883371	0	0	-0.0376178545708233
L19961	0.438213685070426	0.997307328883371	0	0	0.0248273342754252
L19962	0.253011288053162	0.997307328883371	0	0	-0.0429338367932936
L19963	0.449446788698584	0.997307328883371	0	0	0.0437099839389438
L19965	0.143515160487628	0.997307328883371	0	0	0.0523677353834279
L19966	0.778967149284694	0.999260389225606	0	0	-0.0119890842255358
L19967	0.658743617410539	0.998190750915127	0	0	-0.0161759397865576
L19968	0.596618935247882	0.998190750915127	0	0	-0.0220987709304628
L19969	0.790603895916547	0.999260389225606	0	0	0.0107555224381968
L19972	0.199906516211704	0.997307328883371	0	0	0.0728694269018021
L19974	0.329706329241242	0.997307328883371	0	0	-0.0365212622387344
L19975	0.833196857008357	0.999260389225606	0	0	-0.0114842302549121
L19977	0.89542550643782	0.999260389225606	0	0	-0.00668023497580444
L19979	0.236072049519342	0.997307328883371	0	0	0.0256988193105669
L19981	0.743227147705884	0.999019844983242	0	0	-0.0129681807157911
L19982	0.907646770977443	0.999260389225606	0	0	0.00581819555830464
L19984	0.74585525025054	0.999019844983242	0	0	0.0133103313682915
L19986	0.185326052134818	0.997307328883371	0	0	-0.0588195118627598
L19987	0.245284530834652	0.997307328883371	0	0	-0.0332169212688369
L19989	0.516746822858751	0.997307328883371	0	0	-0.026795897436932
L19990	0.905357644090976	0.999260389225606	0	0	0.00446435076872389
L19991	0.299107597481315	0.997307328883371	0	0	-0.054340747665212
L19994	0.488195890629262	0.997307328883371	0	0	0.0219310100262384
L19996	0.860190796041984	0.999260389225606	0	0	0.00712364207592883
L19999	0.465742449979287	0.997307328883371	0	0	0.0424724878427881
L20000	0.671554373004349	0.998326473555182	0	0	-0.0238388148141148
L20002	0.200045367910064	0.997307328883371	0	0	-0.0460588422756516
L20004	0.661559174947778	0.998190750915127	0	0	-0.0220143517607093
L20005	0.366384771093911	0.997307328883371	0	0	0.043639317444174
L20006	0.265576128525871	0.997307328883371	0	0	-0.0435995768376752
L20009	0.626765695645179	0.998190750915127	0	0	-0.0191760080820382
L20011	0.0391260214232161	0.877114876192583	0	0	-0.0571420892350294
L20012	0.000915437601576312	0.244222083613092	0	0	0.0910150627041419
L20013	0.746474437506723	0.999019844983242	0	0	0.0122714630971721
L20017	0.43463028492576	0.997307328883371	0	0	-0.0246454937535156
L20018	0.92513947931821	0.999260389225606	0	0	0.00270923097959515
L20019	0.502003663096124	0.997307328883371	0	0	-0.030265438497465
L20021	0.770119258536049	0.999086234800073	0	0	-0.0121212594785025
L20022	0.319551891607476	0.997307328883371	0	0	-0.0399654452116768
L20025	0.910112849056473	0.999260389225606	0	0	-0.00555368873499701
L20026	0.96707852922517	0.999260389225606	0	0	0.00143310859314466
L20028	0.14593147683844	0.997307328883371	0	0	-0.0586263288080442
L20029	0.955403366306637	0.999260389225606	0	0	-0.00244171347645288
L20030	0.0709043215987987	0.948287068531108	0	0	0.0671711352722271
L20032	0.13224471717539	0.997307328883371	0	0	-0.0482020735976111
L20033	0.73507072447157	0.999019844983242	0	0	-0.0130006826157849
L20035	0.351986575923607	0.997307328883371	0	0	0.034481557201077
L20036	0.022268637264693	0.776127255783628	0	0	-0.0758817731923497
L20037	0.736963519926079	0.999019844983242	0	0	0.0100534447314701
L20039	0.505265549908575	0.997307328883371	0	0	-0.018394986855078
L20040	0.756478357962141	0.999019844983242	0	0	0.0192265998815408
L20042	0.16002907639926	0.997307328883371	0	0	-0.0509576140454846
L20043	0.185118784473213	0.997307328883371	0	0	-0.0717916768756749
L20044	0.296157109083535	0.997307328883371	0	0	-0.0432060774688532
L20046	0.365298817922216	0.997307328883371	0	0	-0.0423450269173475
L20047	0.582153213582225	0.998190750915127	0	0	-0.0170400922152902
L20051	0.284410062203901	0.997307328883371	0	0	-0.0372040941453122
L20053	0.418523614425556	0.997307328883371	0	0	-0.0361453585009699
L20054	0.762209062552932	0.999019844983242	0	0	0.0190246210744145
L20056	0.795801097088293	0.999260389225606	0	0	-0.00888921274329141
L20057	0.854075942804435	0.999260389225606	0	0	0.0074206476044618
L20058	0.274653650662249	0.997307328883371	0	0	-0.0287429024463442
L20060	0.0303549280733216	0.836307825000745	0	0	0.0687337959060741
L20061	0.756936716813578	0.999019844983242	0	0	-0.0069080424427438
L20062	0.943305866799225	0.999260389225606	0	0	0.00278723402814158
L20064	0.870306391724178	0.999260389225606	0	0	-0.00402944509119015
L20065	0.0331510199352928	0.850416617886392	0	0	-0.0634108313753607
L20067	0.32790682191534	0.997307328883371	0	0	0.0307002767539024
L20068	0.44131814860493	0.997307328883371	0	0	0.0318469236445684
L20069	0.325034143076004	0.997307328883371	0	0	-0.0476309259640202
L20071	0.636111063724018	0.998190750915127	0	0	-0.0152424918592667
L20074	0.175562036601911	0.997307328883371	0	0	0.0380607043138185
L20076	0.231632358844768	0.997307328883371	0	0	0.0438701615493863
L20077	0.843199326595001	0.999260389225606	0	0	0.00734139253509089
L20079	0.389343306552362	0.997307328883371	0	0	0.0507123126388468
L20082	0.927121631593541	0.999260389225606	0	0	0.00540164749827726
L20084	0.673626299726535	0.99877990475628	0	0	0.0176054289167359
L20085	0.650234419836107	0.998190750915127	0	0	-0.0166069306964758
L20088	0.568592962117071	0.998133664860659	0	0	0.0253744757070701
L20090	0.680050136048509	0.99877990475628	0	0	0.014033817263591
L20092	0.987625478221194	0.999260389225606	0	0	-0.000605817336209115
L20095	0.637757101930179	0.998190750915127	0	0	-0.0189013491641143
L20096	0.545411686000364	0.997307328883371	0	0	0.0479519968346407
L20099	0.196897901584092	0.997307328883371	0	0	-0.0506973752780768
L20102	0.869002089389522	0.999260389225606	0	0	-0.0077921476504597
L20103	0.287537835660539	0.997307328883371	0	0	-0.0404218583154236
L20104	0.988843837774873	0.999260389225606	0	0	-0.00045181686296399
L20106	0.682043672583773	0.99877990475628	0	0	-0.0151056623346203
L20107	0.38776234943493	0.997307328883371	0	0	0.0255787396917976
L20109	0.478398570037418	0.997307328883371	0	0	0.033411343657265
L20110	0.532881243312364	0.997307328883371	0	0	-0.0266774021884626
L20113	0.76232852081111	0.999019844983242	0	0	-0.00999041880380531
L20116	0.0622049672278591	0.930745701857463	0	0	-0.046836215760585
L20117	0.289147865476349	0.997307328883371	0	0	0.0544785778601444
L20119	0.8973394336717	0.999260389225606	0	0	-0.00442137282291829
L20120	0.253904599804084	0.997307328883371	0	0	0.0486281191779167
L20122	0.879885621365799	0.999260389225606	0	0	0.00536700105911515
L20123	0.863569323726342	0.999260389225606	0	0	-0.00919835735514838
L20125	0.692310685277551	0.999019844983242	0	0	-0.0199530175984513
L20127	0.526189480107479	0.997307328883371	0	0	-0.0224244458588526
L20128	0.384475072575633	0.997307328883371	0	0	-0.0508949224514225
L20129	0.988185600012637	0.999260389225606	0	0	-0.000735368093647688
L20130	0.219193829140853	0.997307328883371	0	0	-0.0879247810290503
L20132	0.44369712153247	0.997307328883371	0	0	0.0354733630943896
L20134	0.93770449281168	0.999260389225606	0	0	-0.00451440225864669
L20136	0.0515625718618191	0.899101216397472	0	0	0.0749190049331426
L20138	0.0506990350347004	0.896661295627856	0	0	0.0607750394589383
L20139	0.58413925486309	0.998190750915127	0	0	0.0278177307530172
L20141	0.0201470414977461	0.747127782415852	0	0	0.0629070377379326
L20143	0.362851135293206	0.997307328883371	0	0	0.0321266858939562
L20144	0.234111484224788	0.997307328883371	0	0	-0.0500005075495114
L20145	0.54518497559952	0.997307328883371	0	0	-0.0293065194366094
L20147	0.583087599594092	0.998190750915127	0	0	0.0257110861982082
