locus_p	burn_unburnt_p	long_p	K3_p	bu_q	lo_q	K3_q	bu_outl	lo_outl	K_outl	never_outl	efs1	efs2	efs3
L27685	0.677624586268729	0.338009193153428	0.505223252898928	0.996183797410054	0.989426167016211	0.946108481653743	0	0	0	0	0.00232481552085421	-0.0177803454826995	0.0648069602075973
L27687	0.236688642086622	0.0899433779246871	0.560952428297743	0.991462278393732	0.856292250167483	0.946108481653743	0	0	0	0	-0.0294644402712101	-0.0145867471824585	0.0430021373879447
L27698	0.124273871483674	0.00859972853795486	0.965129193616119	0.991462278393732	0.393220468018711	0.957945706527062	0	0	0	0	-0.0267883330917772	-0.02203591065051	0.00820994805816229
L27701	0.489428124264277	0.414907523380292	0.231540399765484	0.992600216902284	0.989426167016211	0.942392862608561	0	0	0	0	-0.0405931092616615	0.00658834316141354	0.0882641694036329
L27702	0.924088489849185	0.893694324126821	0.850705569586322	0.999185007410881	0.996659642740103	0.951763531401383	0	0	0	0	0.00491859675425308	0.00163370322948799	-0.0132484624403842
L27704	0.970872356945097	0.761917022009097	0.292878300296811	0.999185007410881	0.992895057514437	0.946108481653743	0	0	0	0	-0.023412905363496	0.000201924128244227	0.0952312171195504
L27705	0.225944479998511	0.976083946983226	0.341926979188303	0.991462278393732	0.997438864458459	0.946108481653743	0	0	0	0	-0.0124306019157842	0.00484996186152131	-0.0550265286645521
L27706	0.497070119697532	0.882224902750925	0.0861308184019509	0.992600216902284	0.994868899139798	0.828502633234745	0	0	0	0	0.0489614769520693	0.00198747648969633	-0.130588413017139
L27711	0.905283366550961	0.135358686201608	0.904243622299355	0.999185007410881	0.929610755462237	0.953729025757179	0	0	0	0	0.00450554301746641	-0.0188718852879789	-0.00731840538633387
L27712	0.137981286835104	0.520187096085656	0.870992603287715	0.991462278393732	0.989426167016211	0.953487881557607	0	0	0	0	0.0309853173086475	-0.00870170435610315	0.00356041871701599
L27716	0.465058193574046	0.0791124557970623	0.259150857683546	0.992600216902284	0.843371582214174	0.946108481653743	0	0	0	0	-0.0369272370600685	-0.022859037760719	0.0985822035544146
L27722	0.292016464617415	0.586184538604758	0.473518459347592	0.991462278393732	0.989426167016211	0.946108481653743	0	0	0	0	0.0169221445721997	-0.0107365738706012	0.0502673081085494
L27726	0.442391989273409	0.45447961880889	0.944922346059982	0.992600216902284	0.989426167016211	0.956556434536214	0	0	0	0	0.0264614508565845	-0.012527214305751	0.00215849308342254
L27728	0.332840801307353	0.227186612829321	0.334966252438352	0.992600216902284	0.979020334934881	0.946108481653743	0	0	0	0	0.0388248393945633	0.0140248509334029	-0.078927504341728
L27733	0.0494878699580414	0.0465089641871703	0.265936923104536	0.991462278393732	0.733424551097489	0.946108481653743	0	0	0	0	0.0638348023345188	-0.0186108635034202	-0.0752139218033765
L27738	0.50598826979852	0.185620442910326	0.36012610693411	0.992600216902284	0.957764455761902	0.946108481653743	0	0	0	0	0.0051981233812444	-0.0198274165063956	0.070605419385841
L27739	0.0440225123057863	0.619402016787208	0.496395354295957	0.991462278393732	0.989792101624227	0.946108481653743	0	0	0	0	0.0506594265896914	-0.000927937196916422	0.0501009045894861
L27741	0.304607893186254	0.499289668644688	0.0421926683708965	0.99223392384122	0.989426167016211	0.730381537686219	0	0	0	0	0.0179113647278475	0.000972863376433712	-0.210958418069483
L27743	0.346297397825325	0.685712299777634	0.660626903706449	0.992600216902284	0.992895057514437	0.946108481653743	0	0	0	0	-0.0140901305852581	-0.00111045105597051	-0.0244927230424192
L27751	0.389622112492459	0.983850544662325	0.841660053504908	0.992600216902284	0.997467792458587	0.951763531401383	0	0	0	0	0.0263289760718551	-0.00300989002521268	0.0137934630230974
L27752	0.00609523469991226	0.155899913635454	0.384894729770132	0.991462278393732	0.941271695152934	0.946108481653743	0	0	0	0	-0.0821064937839564	0.0324589754317612	-0.0691902543614074
L27768	0.907953076104221	0.81338786594853	0.737383811679018	0.999185007410881	0.992895057514437	0.946108481653743	0	0	0	0	-0.006265821407347	0.00224578187388723	0.0393362708896329
L27769	0.688736775779369	0.988546244307529	0.095186280856557	0.996183797410054	0.997467792458587	0.844247382105124	0	0	0	0	-0.0316867242466991	-0.00885420894993553	0.194055888060457
L27775	0.47705402715191	0.346195189290506	0.453760106186534	0.992600216902284	0.989426167016211	0.946108481653743	0	0	0	0	0.00199662571230747	0.00674582545802546	0.0508616152458252
L27776	0.925904388023749	0.811868823680371	0.589218953209226	0.999185007410881	0.992895057514437	0.946108481653743	0	0	0	0	-0.00699594404511184	0.000719585228909205	0.0338496079136971
L27777	0.03753828850962	0.00438130837988443	0.655052701106646	0.991462278393732	0.325825922974938	0.946108481653743	0	0	0	0	0.0781565956448438	-0.0375602223755123	-0.0453563645076365
L27778	0.519661143195976	0.924437967232525	0.461179288418763	0.992600216902284	0.997144292221144	0.946108481653743	0	0	0	0	-0.02061342043523	0.000142645711272679	0.039595300625192
L27779	0.0599951772515279	0.500144051435369	0.365720600499777	0.991462278393732	0.989426167016211	0.946108481653743	0	0	0	0	-0.123751687340202	0.0158111348719562	0.141771529211946
L27781	0.8294221223567	0.849811510032626	0.838298337883176	0.996445102779944	0.992895057514437	0.951506943265246	0	0	0	0	0.00191410394496321	0.00150423850079042	0.0198815712330572
L27786	0.0547097373446802	0.59977269869019	0.23327469084552	0.991462278393732	0.989792101624227	0.942392862608561	0	0	0	0	0.0286732292199573	-0.00182850403245049	0.0821895387785386
L27787	0.217053426838195	0.943961740634427	0.0458832490261401	0.991462278393732	0.997144292221144	0.738117957350749	0	0	0	0	0.0574217160163969	0.00211684803828584	-0.130324933025611
L27788	0.157533556153246	0.0452967675591065	0.770079633625184	0.991462278393732	0.729995466293724	0.946108481653743	0	0	0	0	0.0263036586517976	0.0189415913548109	0.0110653996357283
L27791	0.187983155463002	0.503112115647732	0.529865963789967	0.991462278393732	0.989426167016211	0.946108481653743	0	0	0	0	-0.0230872637395827	-0.00308851031108252	-0.0422958190064587
L27792	0.0158030408672797	0.122628797164845	0.674424759510964	0.991462278393732	0.911045889713409	0.946108481653743	0	0	0	0	0.0840444948514719	-0.0323702933833486	0.0270849963947392
L27796	0.887563882062206	0.967088179155852	0.16556295118151	0.997986025199379	0.997144292221144	0.91815363460294	0	0	0	0	-0.030177667116359	-0.00345567324634	0.108279606088892
L27797	0.346578154079025	0.53851886878496	0.31854027605938	0.992600216902284	0.989426167016211	0.946108481653743	0	0	0	0	-0.00400552698294242	-0.001675314327968	-0.0605579030227204
L27801	0.889923804081195	0.914842808617603	0.723112701679573	0.997986025199379	0.997144292221144	0.946108481653743	0	0	0	0	-0.00463415451436017	-0.000222145282709199	0.037259943487775
L27804	0.724432119783187	0.308387906039196	0.645329784299136	0.996183797410054	0.989426167016211	0.946108481653743	0	0	0	0	-0.00245562098613704	0.00944628729080705	0.0319333760394584
L27806	0.8071211819707	0.490699764010848	0.725699554331963	0.996183797410054	0.989426167016211	0.946108481653743	0	0	0	0	0.00285261366318798	-0.012039680398155	0.0340095033129318
L27811	0.732394441404332	0.141354860925742	0.958395692708042	0.996183797410054	0.934099242002291	0.95717300516806	0	0	0	0	-0.00537539939864713	-0.0159675944889887	0.00819391309734439
L27812	0.92041442919099	0.685512182520904	0.42953155205355	0.999185007410881	0.992895057514437	0.946108481653743	0	0	0	0	0.0125533917640146	-0.0018525270863407	-0.0556356414875153
L27814	0.585414485986935	0.880516781581306	0.515935253811071	0.992600216902284	0.99469883910307	0.946108481653743	0	0	0	0	0.0341768615697805	-0.00112507671393901	-0.0662680164407414
L27816	0.373835593499493	0.379688359410227	0.251499425561247	0.992600216902284	0.989426167016211	0.946108481653743	0	0	0	0	0.0494615836513653	-0.00858247170582322	-0.094507421543944
L27817	0.0130291362992086	0.0336105694567854	0.479627400800577	0.991462278393732	0.669418977771689	0.946108481653743	0	0	0	0	0.0549157293417875	-0.0171933950860837	-0.0418145948863637
L27818	0.906691735235859	0.822594503766295	0.643604839932574	0.999185007410881	0.992895057514437	0.946108481653743	0	0	0	0	-0.0065326597669745	0.000929870697190191	0.0361176303036344
L27825	0.926852255263106	0.804523186776052	0.486585744063291	0.999185007410881	0.992895057514437	0.946108481653743	0	0	0	0	0.00996948313563992	0.0052083119350462	-0.054385857169583
L27827	0.36540023544521	0.731795193321212	0.632779158199814	0.992600216902284	0.992895057514437	0.946108481653743	0	0	0	0	-0.020131766144983	-0.000711019903742722	-0.0433421481378681
L27828	0.250648134970494	0.741151840353519	0.931950531480891	0.991462278393732	0.992895057514437	0.955570347477004	0	0	0	0	-0.0180260872484121	-0.000658669329525728	0.000551866287865257
L27829	0.874746288960962	0.336955489597688	0.244636299083767	0.997964131263931	0.989426167016211	0.946108481653743	0	0	0	0	-0.0178749099991589	-0.0109541337409489	0.0715420336704988
L27830	0.885410504633407	0.769914415457593	0.417127333768963	0.997986025199379	0.992895057514437	0.946108481653743	0	0	0	0	-0.0172746339368412	-0.00519986340672074	0.0606435255277064
L27832	0.478203288031245	0.656451342098788	0.057395172913917	0.992600216902284	0.991411523862664	0.759135917232559	0	0	0	0	-0.0570880350461359	-0.00994153041951168	0.161879664895159
L27834	0.387334678233581	0.749171823013993	0.520540506679725	0.992600216902284	0.992895057514437	0.946108481653743	0	0	0	0	0.00941326702282585	-0.000155012603950175	0.0404083605665348
L27836	0.0231394091941913	0.991962576525484	0.961752055920818	0.991462278393732	0.997467792458587	0.95717300516806	0	0	0	0	0.0733023975096312	-0.00542403846952631	-0.0206066856683008
L27841	0.675382601531559	0.916970418862359	0.349017691243229	0.996183797410054	0.997144292221144	0.946108481653743	0	0	0	0	0.0284080531317345	0.00311292731202958	-0.0744782739589783
L27843	0.447450972600868	0.428137412408909	0.422689510151681	0.992600216902284	0.989426167016211	0.946108481653743	0	0	0	0	-0.00314426830461184	-0.00544634530770697	-0.061768259391042
L27856	0.498149319790918	0.625349782528748	0.165766798341451	0.992600216902284	0.989844413068385	0.918616016276776	0	0	0	0	0.00519627319086718	0.00940347766473692	-0.0868676285406159
L27862	0.600387232686698	0.280197443118892	0.259439486354858	0.993341640867463	0.988798438898697	0.946108481653743	0	0	0	0	0.0238435741784881	0.0109123645311737	-0.0687131639667485
L27865	0.145908588740517	0.351568327134777	0.797485316833534	0.991462278393732	0.989426167016211	0.948049032672379	0	0	0	0	0.0398876099355757	0.00801698917066185	-0.0291381164972831
L27866	0.281752268636909	0.259535227698004	0.627256765985607	0.991462278393732	0.985599744821119	0.946108481653743	0	0	0	0	-0.0137890973447585	-0.00765958070142211	-0.0248079542772484
L27868	0.20703131415652	0.0108956524168293	0.565634345361958	0.991462278393732	0.430520882778723	0.946108481653743	0	0	0	0	-0.0355683196712882	-0.0271890837106068	0.0541806305877979
L27871	0.452780635955665	0.00849646526513251	0.261099208369657	0.992600216902284	0.392038284543663	0.946108481653743	0	0	0	0	0.00993825772524504	-0.0262533787355921	-0.0825280043724406
L27877	0.979740385241775	0.559207946614694	0.513982470333999	0.999594197111044	0.989426167016211	0.946108481653743	0	0	0	0	0.0173567431175711	-0.00550046887150856	-0.057972648608224
L27880	0.658969776989997	0.179373614929122	0.428086448691069	0.996183797410054	0.954377786107382	0.946108481653743	0	0	0	0	0.00801923743574257	-0.0129835078454069	-0.0615676494948422
L27883	0.599705105384336	0.51356665947319	0.148585747845652	0.993341640867463	0.989426167016211	0.906993948128091	0	0	0	0	0.0363139015596031	-0.0034762815557845	-0.0949494267495731
L27884	0.0660583034808403	0.728441289255423	0.604056228512942	0.991462278393732	0.992895057514437	0.946108481653743	0	0	0	0	0.0657623429754658	-0.0151656438345204	0.0471220665674195
L27885	0.211677007415867	0.129067723324046	0.990111685220604	0.991462278393732	0.919416797421672	0.958733110854762	0	0	0	0	0.0381315434002586	0.0191990376080257	-0.0141673493091497
L27890	0.185472449119509	0.717311492416218	0.954392342001242	0.991462278393732	0.992895057514437	0.95717300516806	0	0	0	0	-0.0278367865122561	-0.000919341053868616	0.00345107228072294
L27891	0.053792739024032	0.381035135322522	0.786203981984745	0.991462278393732	0.989426167016211	0.947368710412278	0	0	0	0	-0.0451279062557451	-0.00552450366770112	0.0281757558532535
L27895	0.845480482631127	0.468388590450031	0.873781198220115	0.997261580755611	0.989426167016211	0.953729025757179	0	0	0	0	0.0102374951335862	-0.00789046358430129	-0.0119288228483746
L27906	0.842359335693952	0.824096643197113	0.712133193679818	0.997261580755611	0.992895057514437	0.946108481653743	0	0	0	0	0.00349423565722869	-0.00149254967602793	-0.0410249311534141
L27907	0.0052877003045782	0.900149207961999	0.605723338016651	0.991462278393732	0.996853916994167	0.946108481653743	0	0	0	0	-0.104248062415366	0.0141586045245976	-0.0364873181145334
L27908	0.496103417573293	0.814948043710709	0.673339799405854	0.992600216902284	0.992895057514437	0.946108481653743	0	0	0	0	-0.0262186071887602	-0.00254830203409855	0.0379694436370144
L27910	0.855882906806671	0.0856366636941516	0.815078325411013	0.997964131263931	0.848286130645924	0.948843931745245	0	0	0	0	0.00318807665597971	0.0170315661856376	-0.0186119144511325
L27911	0.120985772775063	0.483037753467552	0.51431986714473	0.991462278393732	0.989426167016211	0.946108481653743	0	0	0	0	-0.029193121409992	-0.00285439266664744	-0.0425974373763255
L27913	0.914725657449546	0.0573520862341802	0.912339686414505	0.999185007410881	0.767066054320655	0.954213955318306	0	0	0	0	-0.00950998845370894	0.0183506640290349	0.00539385346107487
L27914	0.978663991571995	0.0443174875654552	0.973757764551927	0.999321555520356	0.726776850610686	0.958592302978742	0	0	0	0	0.0050120761928288	-0.0176845440321133	0.00047728136426999
L27915	0.833975282099978	0.415101163848814	0.815934652096987	0.997261580755611	0.989426167016211	0.948843931745245	0	0	0	0	0.00344593806403433	-0.0091355067548094	0.0156960884741183
L27920	0.338573912223618	0.0514198107732771	0.00297577362257466	0.992600216902284	0.754378706867309	0.269839633943077	0	0	0	0	-0.0362332196878009	0.0110287820667366	0.219649284496455
L27927	0.965746162773798	0.656425954780652	0.366418122611291	0.999185007410881	0.991411523862664	0.946108481653743	0	0	0	0	-0.0320354869245169	0.00411786325987564	0.127496677652209
L27928	0.550977492471882	0.0296720650883128	0.351678005271884	0.992600216902284	0.645265339057846	0.946108481653743	0	0	0	0	-0.0041012941003975	0.0209247575529362	-0.0518940865923035
L27932	0.633738667595926	0.806081011659321	0.544683351416386	0.995681981444566	0.992895057514437	0.946108481653743	0	0	0	0	0.00113911388988308	-0.000118160874219831	0.0736510834163348
L27933	0.505416523938903	0.741474160685427	0.972023370290819	0.992600216902284	0.992895057514437	0.95845205776441	0	0	0	0	-0.0334745895123819	-0.00456681171050484	0.00375348943362871
L27934	0.664917464814601	0.795549621770637	0.507878635164183	0.996183797410054	0.992895057514437	0.946108481653743	0	0	0	0	0.0269760631207035	-0.00200878414645941	-0.0575549836975001
L27936	0.184093236084138	0.831827592983911	0.188458594356302	0.991462278393732	0.992895057514437	0.932052220818354	0	0	0	0	0.0426743825717265	-0.000879283793217883	-0.0760264112735279
L27940	0.471468553747194	0.799410640439022	0.425496928047831	0.992600216902284	0.992895057514437	0.946108481653743	0	0	0	0	0.0569743811944389	-0.00324667199421208	-0.105786320467949
L27943	0.172735175491663	0.457965656556998	0.359913883908234	0.991462278393732	0.989426167016211	0.946108481653743	0	0	0	0	-0.0522768125791947	-0.00840115034984701	0.0810102493353268
L27946	0.548717717006296	0.998808852881344	0.672899537314996	0.992600216902284	0.997467792458587	0.946108481653743	0	0	0	0	0.0211122462526018	1.33537012230276e-05	-0.0316809401689358
L27949	0.630150880198996	0.257383514197254	0.428244157693633	0.995681981444566	0.985599744821119	0.946108481653743	0	0	0	0	0.00570155999401577	-0.0096369856475411	-0.057724240253301
L27950	0.513828787857482	0.388348870453116	0.511854061674251	0.992600216902284	0.989426167016211	0.946108481653743	0	0	0	0	0.0109192127652846	-0.0178006644930987	0.0646674560664822
L27953	0.955906172812807	0.42799830285768	0.887504774198345	0.999185007410881	0.989426167016211	0.953729025757179	0	0	0	0	-0.00154495350252323	-0.00912483587672408	0.0121673453261698
L27954	0.831725426731426	0.00481917698325967	0.528830345529752	0.99696531156301	0.333078882469053	0.946108481653743	0	0	0	0	0.0024775047253185	-0.0279271230220256	0.0417953409675383
L27955	0.297840085250263	0.131041585908705	0.755109371810654	0.991462278393732	0.921096698242037	0.946108481653743	0	0	0	0	-0.0238228256565849	-0.0130132416656307	0.0267310478010227
L27959	0.898456900306739	0.269315338353424	0.583969308469639	0.999069422508124	0.988798438898697	0.946108481653743	0	0	0	0	0.00957617474546893	-0.00973398961460913	-0.0365154849084412
L27968	0.983988190630771	0.0853938257468526	0.731964340468619	0.999863890745166	0.848286130645924	0.946108481653743	0	0	0	0	0.000345549986277374	0.0229800251601749	-0.032141458705242
L27971	0.770219864842803	0.0283671262117381	0.482720793995881	0.996183797410054	0.635640739271433	0.946108481653743	0	0	0	0	0.00223670796968912	-0.0342449267665483	0.0688590633576757
L27972	0.406234772812203	0.858741435129845	0.546397813193378	0.992600216902284	0.992895057514437	0.946108481653743	0	0	0	0	-0.0253028030297069	0.00145033099710064	0.0377911080645016
L27980	0.383345162988698	0.01273442199019	0.432039486007437	0.992600216902284	0.457947194539676	0.946108481653743	0	0	0	0	-0.0312653103646327	-0.0298263237683142	0.072005733017362
L27982	0.148068460565482	0.778201913824955	0.955679608417291	0.991462278393732	0.992895057514437	0.95717300516806	0	0	0	0	0.0335969660502519	-0.00558130938955332	-0.00350665078155832
L27986	0.935540273913003	0.370504468869292	0.596648913433071	0.999185007410881	0.989426167016211	0.946108481653743	0	0	0	0	0.0108865273726863	0.0136976534344271	-0.0503120835553037
L27987	0.569220081835301	0.565193095101417	0.489503505416012	0.992600216902284	0.989426167016211	0.946108481653743	0	0	0	0	0.0302848748296435	0.0084758948378862	-0.0658519344043739
L27989	0.408103598156449	0.597867737985726	0.901723438014673	0.992600216902284	0.989792101624227	0.953729025757179	0	0	0	0	0.0178354345416402	0.00375112283741858	0.00363326586224595
L27992	0.754495504571303	0.833341846539552	0.514515734417139	0.996183797410054	0.992895057514437	0.946108481653743	0	0	0	0	0.0251055477003342	-0.00126915479077685	-0.0608823673762768
L27994	0.324045825009865	0.558361776236224	0.190947893387207	0.992600216902284	0.989426167016211	0.932052220818354	0	0	0	0	0.000122273076121959	0.000558574443186597	0.0923703155229031
L27996	0.514594840077478	0.529983734416611	0.596485586328205	0.992600216902284	0.989426167016211	0.946108481653743	0	0	0	0	-0.0285606048237586	-0.00822748300279243	0.0511893477557153
L27997	0.0340419525481336	0.12953934160177	0.93566987467827	0.991462278393732	0.919416797421672	0.956264540616347	0	0	0	0	0.065021162728063	0.0159339851055631	-0.0113635777983586
L27999	0.308622392977145	0.0788228167574454	0.228684729423619	0.992270618768018	0.843371582214174	0.942392862608561	0	0	0	0	0.00081576152416677	-0.0133130393485156	-0.0791717432650532
L28000	0.522104161921589	0.0990908111627205	0.760984431498141	0.992600216902284	0.874865140697992	0.946108481653743	0	0	0	0	0.0264518624690051	-0.0328860246996735	0.0344488877541531
L28006	0.23650237889375	0.155030025866276	0.767594436774399	0.991462278393732	0.941003663892735	0.946108481653743	0	0	0	0	-0.0479396704787924	0.0202448166650998	0.0316944362453195
L28008	0.75566016739735	0.591462345699437	0.190967915089511	0.996183797410054	0.989426167016211	0.932052220818354	0	0	0	0	-0.0127601342960238	-0.00947950896501046	0.0881084031410529
L28013	0.3821289585643	0.32656549373751	0.140600199266973	0.992600216902284	0.989426167016211	0.89853336035551	0	0	0	0	0.0447397560394238	-0.00701419911119309	-0.0964646125934875
L28015	0.80392128988849	0.762066457968031	0.66649046423854	0.996183797410054	0.992895057514437	0.946108481653743	0	0	0	0	-0.0153114837207631	-0.00467115849390247	0.0389837618107285
L28022	0.0103543394968342	0.981655257590926	0.0726026622870355	0.991462278393732	0.997438864458459	0.806023886232114	0	0	0	0	0.0794154938380741	0.000173633055483973	-0.118891580600152
L28025	0.0691013314863783	0.127534826057076	0.785204810485158	0.991462278393732	0.919416797421672	0.947368710412278	0	0	0	0	-0.0397143514892077	0.0178954871064799	-0.00996392406558404
L28028	0.241880280196532	0.587743850459792	0.982568441717061	0.991462278393732	0.989426167016211	0.958733110854762	0	0	0	0	0.0444981476546963	-0.0117931833727817	-0.00621731839712077
L28029	0.39749423314578	0.804850937338439	0.459928467151135	0.992600216902284	0.992895057514437	0.946108481653743	0	0	0	0	0.0387345352880572	-0.00245006290923905	-0.0637213857656426
L28034	0.815505513543715	0.557041915933251	0.0233993556986454	0.996183797410054	0.989426167016211	0.611238817150187	0	0	0	0	-0.0354737838575744	-0.014482236797219	0.179607412045102
L28036	0.533493266273846	0.118670889609228	0.240345444697957	0.992600216902284	0.904817470310467	0.94422065853106	0	0	0	0	0.000206730477973501	0.0231319208883826	-0.0910933305304836
L28044	0.312838075249473	0.907455569205237	0.765787228330787	0.992600216902284	0.997144292221144	0.946108481653743	0	0	0	0	-0.0364196091549224	-7.30238890743798e-05	0.0328262637100488
L28046	0.424266115261448	0.137725436061864	0.982384773440972	0.992600216902284	0.930394520574183	0.958733110854762	0	0	0	0	-0.0317815741350629	0.0219416061153301	0.00514629657700743
L28049	0.711075679964736	0.0642763322781387	0.696768966924492	0.996183797410054	0.793475112729517	0.946108481653743	0	0	0	0	-0.00372391609594436	0.0212242579530268	0.0279277569540191
L28050	0.831126543574681	0.476585552161108	0.678783549183087	0.99696531156301	0.989426167016211	0.946108481653743	0	0	0	0	-0.00356056233270304	0.00522365988235413	0.0242516267520187
L28051	0.030332665550429	0.00746087146888953	0.0685897744709025	0.991462278393732	0.38049149859085	0.796215538645003	0	0	0	0	0.0248791554566587	0.0324389098598213	0.19775912063707
L28054	0.695455607241952	0.962197451659825	0.975560663865168	0.996183797410054	0.997144292221144	0.958624287727447	0	0	0	0	-0.0155883865137314	0.00029265155467423	0.0068171581050598
L28056	0.814430036086177	0.998298917853856	0.022170291467235	0.996183797410054	0.997467792458587	0.596813192080114	0	0	0	0	-0.0332594128281684	-0.00677556172431496	0.158704557201643
L28057	0.339351486601052	0.935006742073534	0.770988088134455	0.992600216902284	0.997144292221144	0.946108481653743	0	0	0	0	-0.0336679974936129	0.000254795201388435	0.0308031193907931
L28059	0.269840709919391	0.515685885711775	0.718743417540346	0.991462278393732	0.989426167016211	0.946108481653743	0	0	0	0	0.0300554302668171	-0.00672556257194349	-0.0260357196439376
L28071	0.118036722531906	0.984594057852966	0.686990201291212	0.991462278393732	0.997467792458587	0.946108481653743	0	0	0	0	0.0416267430936315	-0.00523979005973629	0.0259930534755731
L28072	0.580207881518433	0.661456543598934	0.547097377948638	0.992600216902284	0.991877982757546	0.946108481653743	0	0	0	0	-0.00324193858607293	-0.00291557155260906	-0.0630130497358412
L28073	0.680257002613541	0.676221784624445	0.131731540637703	0.996183797410054	0.992478221336947	0.88463402857322	0	0	0	0	0.0187675337029213	0.000720653100528618	-0.114282422239463
L28074	0.69023508482445	0.199973088284637	0.751546858420435	0.996183797410054	0.969525840200491	0.946108481653743	0	0	0	0	-0.0157678297200582	-0.0184345444744288	0.0361130751613753
L28075	0.763551768813663	0.20151208221908	0.0482994602352434	0.996183797410054	0.970071814427373	0.743252749100486	0	0	0	0	0.0587777869502889	-0.0108974084709625	-0.181101755211264
L28076	0.586049932107077	0.356985338964108	0.407316402855692	0.992600216902284	0.989426167016211	0.946108481653743	0	0	0	0	0.00339542715834661	-0.0227692049823585	0.0997520495710219
L28077	0.928866354063198	0.72993803182236	0.282057957345488	0.999185007410881	0.992895057514437	0.946108481653743	0	0	0	0	-0.017179244934925	0.000421851999121585	0.0742899421230148
L28079	0.35936232423581	0.587459111986085	0.440196703706706	0.992600216902284	0.989426167016211	0.946108481653743	0	0	0	0	0.045367706918127	-0.00639499221485706	-0.0710930756901325
L28081	0.352639180376995	0.00305061783715485	0.278307380624766	0.992600216902284	0.306095826603596	0.946108481653743	0	0	0	0	0.00649696363771879	-0.037440860770999	-0.0970763300938
L28095	0.58780095837558	0.552462874633362	0.0555861264627454	0.992600216902284	0.989426167016211	0.757168845046784	0	0	0	0	-0.0533037307632138	-0.0124790565875947	0.166156941906442
L28097	0.448077072023464	0.727165999348401	0.565793639753241	0.992600216902284	0.992895057514437	0.946108481653743	0	0	0	0	0.010930970873861	-0.00741176708383043	0.0406531280879312
L28099	0.582485547187759	0.501045990096621	0.159693822187816	0.992600216902284	0.989426167016211	0.914168352613583	0	0	0	0	-0.0139230437927843	0.00222024948677796	0.105123666254878
L28101	0.604988811056501	0.445230097322777	0.990971551267326	0.993341640867463	0.989426167016211	0.958733110854762	0	0	0	0	0.00922513136693267	0.00616599552259921	-0.00278025370633409
L28102	0.132410008763636	0.633907915242412	0.456521042634881	0.991462278393732	0.990200147401388	0.946108481653743	0	0	0	0	0.0250564009899514	-7.01180386869325e-05	0.0475822979015584
L28103	0.416203173039523	0.0335963683803731	0.367740282830254	0.992600216902284	0.669418977771689	0.946108481653743	0	0	0	0	-0.00257290690973586	0.0266777428941137	0.0832651857498434
L28105	0.691488850408802	0.430167947439883	0.181469863960088	0.996183797410054	0.989426167016211	0.930729921912249	0	0	0	0	-0.0371279350906816	-0.0135788412604079	0.11897343994302
L28106	0.18621546783831	0.245755062004485	0.581760960190469	0.991462278393732	0.982278436987327	0.946108481653743	0	0	0	0	0.0343107518150405	-0.00988055589400407	-0.0335930277148623
L28111	0.769915334775766	0.232422586131639	0.751959520867395	0.996183797410054	0.979020334934881	0.946108481653743	0	0	0	0	0.0178988717345764	-0.0133680579071377	-0.0246225047925386
L28113	0.727796870325594	0.946264183936621	0.751918547266206	0.996183797410054	0.997144292221144	0.946108481653743	0	0	0	0	0.00556691201922182	-0.00374781264343013	0.0339388284441757
L28116	0.0403937820175329	0.862058948217453	0.833729452540797	0.991462278393732	0.992895057514437	0.950673616740839	0	0	0	0	0.108179948390474	-0.0103470427237771	-0.0512604181952785
L28121	0.891809125345396	0.0821136810622333	0.493688650191218	0.998055239989267	0.84583910069285	0.946108481653743	0	0	0	0	-0.0113436778092185	-0.0224279655023353	0.05851409455523
L28124	0.187166378981404	0.226765663496227	0.0928164272827029	0.991462278393732	0.979020334934881	0.839741477451221	0	0	0	0	0.000101414630405643	0.00849732400182839	0.175347098916019
L28126	0.315105574397256	0.177339634000785	0.825637313186647	0.992600216902284	0.951046213930744	0.949993894283728	0	0	0	0	0.0360456289494433	-0.0169977236386331	-0.0213136685931862
L28131	0.122592832241886	0.808796360277502	0.917127200364407	0.991462278393732	0.992895057514437	0.954386870774728	0	0	0	0	-0.0235733984847909	0.000527413678363963	0.00102445402226585
L28139	0.344755601382069	0.920623049556228	0.383441506488447	0.992600216902284	0.997144292221144	0.946108481653743	0	0	0	0	0.0381667570336632	0.00161242330831664	-0.0671103050068937
L28142	0.435305148940892	0.121466061490675	0.745028498325262	0.992600216902284	0.911045889713409	0.946108481653743	0	0	0	0	-0.0209775481329374	0.0212685428903447	-0.023790814417018
L28145	0.608886376045672	0.0145035513503332	0.0428478203584033	0.993349893859039	0.494227011832511	0.732905860185317	0	0	0	0	0.0251783360205448	-0.0160447371605755	-0.116808277751096
L28149	0.654556881506617	0.473088075792795	0.655658785331486	0.996183797410054	0.989426167016211	0.946108481653743	0	0	0	0	0.0144028870416024	0.00678953056012128	-0.0303183114904588
L28150	0.16401060847009	0.912738291672861	0.249347218301321	0.991462278393732	0.997144292221144	0.946108481653743	0	0	0	0	0.0863544218515139	0.00258717318772917	-0.142924618171314
L28153	0.796034472572857	0.006402327160613	0.13032811338627	0.996183797410054	0.368343771607479	0.883230057049627	0	0	0	0	0.0106592716985407	0.0305256656299322	-0.100697487848865
L28156	0.156139145443705	0.71346245821624	0.86090852323338	0.991462278393732	0.992895057514437	0.952923428020066	0	0	0	0	0.0388975589650872	-0.00832068282383836	0.00587460560229889
